player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Nazem Kadri,F,TOR,2014-15,23,Standard (1-way),2900000,L,3,4,1,0,-7,73,0.10000000000000003,0.04999999999999999,0.16,-0.039999999999999925,66,5,-3,-1,-42,-3,-4,0,0,85,7,77099,62399,740,9908,176,133,3,31,18,13,1,3,118,106,1,2,44,39,0,2,43,34,0,6,17,11,1,3,6,3,1,1,528,452,2,42,616,507,27,14,23,21,0,0,21,15,0,3,50,46,0,-2,69000000,0.042029,pre-covid
Kyle Brodziak,F,MIN,2014-15,30,Standard (1-way),2833333,R,0,0,1,0,-9,73,-0.17000000000000004,-0.09000000000000002,-0.04000000000000001,-0.5700000000000001,-177,-20,-7,-2,-52,-10,1,2,-13,0,0,57063,45068,9568,211,86,81,4,0,9,8,1,0,56,53,1,0,28,20,8,0,10,6,1,0,8,5,2,0,4,3,1,0,338,261,64,2,349,270,7,15,63,43,0,3,11,11,0,0,-14,-18,-5,2,69000000,0.041063,pre-covid
Ron Hainsey,D,CAR,2014-15,33,Standard (1-way),2833333,L,0,1,0,0,-14,81,-0.07000000000000006,-0.010000000000000009,-0.03,-0.07000000000000006,-43,-25,11,-10,67,-16,7,-5,-14,10,2,102530,87618,9694,1121,83,73,2,3,2,2,0,0,110,98,8,1,22,14,3,0,48,43,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,120,101,0,7,8,5,0,1,-6,-4,-2,0,69000000,0.041063,pre-covid
Kyle Okposo,F,NYI,2014-15,26,Standard (1-way),2800000,R,6,12,0,0,-7,60,0.12,0.020000000000000018,-0.21,0,280,23,49,18,84,-2,7,4,0,163,23,70396,54515,111,12395,195,141,0,36,18,11,0,6,53,52,0,1,30,27,0,3,45,34,0,8,22,11,0,5,7,4,0,2,80,46,4,18,81,51,6,1,23,23,0,0,33,21,0,8,22,18,2,0,69000000,0.04058,pre-covid
Tom Gilbert,D,MTL,2014-15,31,Standard (1-way),2800000,R,0,0,0,1,15,72,-0.07,-0.02999999999999997,0,0.030000000000000027,-124,-4,-3,-2,-47,5,-1,2,-11,31,1,83546,69582,8106,3052,70,59,1,8,4,4,0,0,55,52,3,0,11,6,2,2,53,43,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,123,0,21,8,7,0,0,-16,-16,0,0,69000000,0.04058,pre-covid
Karl Alzner,D,WSH,2014-15,25,Standard (1-way),2800000,L,0,0,0,0,14,82,-0.07,-0.010000000000000009,0.05000000000000002,0.13,-117,0,-8,-3,-15,4,3,1,-11,1,0,95607,81720,10077,87,72,64,3,0,5,4,0,0,120,108,10,0,15,14,1,0,35,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,127,0,4,16,14,0,0,-10,-12,0,0,69000000,0.04058,pre-covid
Sean Bergenheim,F,MIN,2014-15,30,Standard (1-way),2750000,L,0,2,0,0,-4,56,0.040000000000000036,0.030000000000000027,-0.11,0.030000000000000027,57,-2,7,6,58,0,9,7,-2,16,2,44074,41364,320,1300,108,103,0,5,9,9,0,0,73,68,0,1,34,31,0,2,10,9,0,1,12,11,0,1,4,4,0,0,2,1,1,0,4,3,0,0,13,13,0,0,10,8,0,2,-6,-6,0,0,69000000,0.039855,pre-covid
Cal Clutterbuck,F,NYI,2014-15,26,Standard (1-way),2750000,R,0,1,2,1,2,76,-0.07000000000000006,-0.020000000000000018,0.010000000000000009,-0.06000000000000005,-7,-12,2,-2,57,-4,8,2,-11,4,1,58040,49507,6344,643,124,105,14,2,7,4,2,0,343,334,6,0,25,18,6,0,24,22,2,0,10,6,1,1,3,1,1,0,6,2,3,1,3,0,0,2,31,22,0,2,9,6,1,1,0,4,-8,-2,69000000,0.039855,pre-covid
Andrej Sekera,D,L.A,2014-15,28,Standard (1-way),2750000,L,1,5,0,1,-3,73,0.020000000000000018,0.030000000000000027,0.03,-0.040000000000000036,108,0,9,-6,117,-2,7,-5,-6,66,11,96307,76280,7253,7646,100,78,1,17,3,2,0,1,59,50,6,2,43,32,7,1,56,41,6,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118,92,2,14,20,14,1,5,2,4,-2,0,69000000,0.039855,pre-covid
Roman Polak,D,TOR,2014-15,28,Standard (1-way),2750000,R,0,0,0,0,-22,56,-0.13,-0.03999999999999998,-0.07,0.020000000000000018,-217,-39,-25,-14,-68,-25,-3,-6,-13,1,0,70857,59038,9887,215,61,54,3,0,5,4,0,0,225,194,27,0,23,18,3,0,28,23,3,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,128,91,1,14,4,4,0,0,-16,-14,0,0,69000000,0.039855,pre-covid
Jori Lehtera,F,STL,2014-15,26,Standard (1-way),2750000,L,2,5,1,1,19,75,0.06999999999999995,0.010000000000000009,-0.020000000000000004,0,182,39,20,11,62,21,6,0,-1,132,15,72948,58129,1850,10156,104,77,1,22,14,11,1,2,43,39,0,1,40,37,0,1,17,15,0,1,8,6,0,2,1,1,0,0,543,420,10,79,518,405,41,6,35,33,0,2,30,21,1,5,-24,-14,0,-8,69000000,0.039855,pre-covid
Frans Nielsen,F,NYI,2014-15,30,Standard (1-way),2750000,L,4,14,1,2,7,78,0.010000000000000009,-0.010000000000000009,-0.03,0.020000000000000018,131,12,17,8,46,5,3,4,-22,174,25,77593,53227,7612,12721,157,107,9,34,14,8,1,3,48,47,0,0,56,38,12,3,38,24,4,7,12,5,0,4,6,2,0,2,506,405,66,18,544,407,15,89,80,64,1,7,29,13,1,14,20,14,2,2,69000000,0.039855,pre-covid
Tomas Tatar,F,DET,2014-15,23,Standard (1-way),2750000,L,10,10,0,0,3,82,0.17000000000000004,0.07999999999999996,0.38,0.06000000000000005,279,36,46,16,90,8,13,-3,0,159,27,79818,65071,93,11668,211,145,0,52,29,18,0,8,90,83,0,1,27,20,0,4,40,26,0,10,28,14,0,8,10,4,0,4,6,5,0,0,6,4,0,0,18,16,0,0,27,12,0,10,18,20,0,-4,69000000,0.039855,pre-covid
Nick Leddy,D,NYI,2014-15,23,Standard (1-way),2700000,L,1,11,0,1,18,78,0.05999999999999994,0.050000000000000044,-0.01999999999999999,-0.050000000000000044,284,27,42,16,201,18,25,6,-9,127,16,95293,76840,2977,11066,120,92,2,20,10,9,0,1,73,60,4,4,39,32,2,4,42,31,0,10,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,90,82,2,4,27,15,1,11,-4,-4,0,0,69000000,0.03913,pre-covid
Nino Niederreiter,F,MIN,2014-15,21,Standard (1-way),2666667,L,6,3,1,0,0,80,0.050000000000000044,0.020000000000000018,0.05,-0.020000000000000018,103,12,19,12,42,2,10,6,0,72,8,69771,58837,2124,7200,149,121,3,21,24,15,1,6,155,142,1,11,28,25,0,3,16,14,1,1,23,16,1,4,12,8,0,2,2,1,0,0,5,3,1,1,32,28,0,2,13,10,0,1,12,10,2,-2,69000000,0.038647,pre-covid
Jared Spurgeon,D,MIN,2014-15,24,Standard (1-way),2666667,R,4,5,0,0,3,66,0.020000000000000018,0.050000000000000044,0,0.010000000000000009,92,-1,19,4,80,7,14,6,-13,106,9,89586,68430,7941,7687,128,95,3,21,9,6,0,3,48,38,5,1,31,27,2,0,30,24,4,2,4,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,124,76,3,24,16,11,0,3,4,2,0,2,69000000,0.038647,pre-covid
Colin Greening,F,OTT,2014-15,28,Standard (1-way),2650000,L,0,0,0,0,-5,26,0,0.010000000000000009,0,-0.83,-4,-5,1,0,-5,-7,0,-1,0,0,0,15322,15141,0,89,40,39,0,0,1,0,0,0,85,85,0,0,8,8,0,0,6,6,0,0,1,0,0,0,1,0,0,0,6,6,0,0,3,3,0,0,14,14,0,0,0,0,0,0,-6,-6,0,0,69000000,0.038406,pre-covid
Mark Stuart,D,WPG,2014-15,30,Standard (1-way),2625000,L,0,0,0,2,6,70,-0.12000000000000005,0,-0.1,0.15000000000000002,-180,-20,-21,-9,23,-3,13,3,-16,2,0,80702,64673,12786,75,51,46,2,1,2,2,0,0,166,142,20,0,13,10,2,0,48,39,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,142,87,0,2,12,8,2,0,-44,-44,-6,0,69000000,0.038043,pre-covid
Brad Boyes,F,FLA,2014-15,32,Standard (1-way),2625000,R,5,4,0,0,11,78,0.07000000000000006,0.010000000000000009,0.5700000000000001,0.010000000000000009,182,25,6,3,70,12,-9,-4,0,110,11,73244,61663,112,8864,151,116,0,24,14,9,0,4,60,56,0,3,41,36,0,3,31,25,0,6,14,7,0,5,4,1,0,2,97,58,2,29,76,56,0,0,38,37,0,0,24,19,0,4,-10,-6,0,-4,69000000,0.038043,pre-covid
Steve Ott,F,STL,2014-15,31,Standard (1-way),2600000,L,0,0,0,0,-8,78,-0.12000000000000005,-0.06000000000000005,-0.10999999999999999,-0.06999999999999995,-109,-16,-16,-5,-35,-9,-6,0,-10,7,2,54448,46268,6771,847,49,46,1,2,3,3,0,0,184,178,4,1,21,18,3,0,8,6,2,0,4,4,0,0,0,0,0,0,160,134,18,5,124,92,2,11,14,10,0,1,9,8,0,0,-14,-23,-4,6,69000000,0.037681,pre-covid
Tyson Barrie,D,COL,2014-15,22,Standard (1-way),2600000,R,2,14,0,0,5,80,0.12,0.030000000000000027,0.08,0.010000000000000009,121,29,26,13,-49,14,1,4,-1,140,21,102554,82876,871,12671,139,87,0,29,12,8,0,1,80,73,1,5,40,31,1,2,47,38,0,5,7,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,90,83,1,1,41,24,0,11,-6,-6,0,-2,69000000,0.037681,pre-covid
Kris Russell,D,CGY,2014-15,27,Standard (1-way),2600000,L,2,17,0,0,9,79,-0.019999999999999962,-0.020000000000000018,-0.05,0,-88,34,13,11,-143,15,-5,2,-7,125,22,113519,91052,6058,10714,111,92,1,12,4,3,0,1,61,49,6,0,51,44,7,0,66,52,4,7,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,283,228,6,25,30,10,0,12,8,4,0,0,69000000,0.037681,pre-covid
Curtis Glencross,F,WSH,2014-15,31,Standard (1-way),2550000,L,4,7,0,0,-3,71,0.040000000000000036,-0.009999999999999953,-0.06,-0.010000000000000009,26,16,14,6,-73,1,-3,1,-3,84,15,66661,55803,558,7694,108,85,0,16,13,8,0,4,124,117,0,5,34,33,0,0,52,44,0,5,12,7,0,4,4,2,0,2,8,6,0,1,10,7,1,0,50,49,0,1,22,12,0,6,-12,-10,0,-6,69000000,0.036957,pre-covid
Alex Killorn,F,T.B,2014-15,24,Standard (1-way),2550000,L,2,4,1,1,11,71,0.06000000000000005,0.020000000000000018,0.01999999999999999,-0.020000000000000018,140,12,-5,-6,95,8,-7,-5,-5,79,9,72105,56722,3278,8096,130,105,4,14,15,11,1,1,60,56,0,3,29,27,1,1,39,33,0,5,17,10,1,1,3,2,0,0,35,24,2,1,45,35,1,1,21,20,0,0,23,21,0,2,10,6,2,-2,69000000,0.036957,pre-covid
Mikkel Boedker,F,ARI,2014-15,24,Standard (1-way),2550000,L,3,9,0,0,-10,45,0.09000000000000002,-0.020000000000000018,0.16999999999999998,0.050000000000000044,65,6,4,6,-42,-8,-7,-2,-2,98,16,47206,38149,270,7382,79,58,0,16,14,10,0,3,66,60,0,4,24,20,0,1,14,11,0,3,7,4,0,2,3,1,0,1,0,0,0,0,2,2,0,0,9,8,0,0,14,5,0,9,18,16,2,0,69000000,0.036957,pre-covid
Matt Cooke,F,MIN,2014-15,35,Standard (1-way),2500000,L,0,0,0,1,1,29,-0.19000000000000006,-0.10000000000000003,-0.07999999999999999,0.10999999999999999,-58,-9,-5,-3,-19,-2,-3,0,-7,0,0,21924,17702,3250,115,24,23,1,0,4,4,0,0,39,36,3,0,11,11,0,0,7,5,2,0,3,3,0,0,2,2,0,0,3,3,0,0,6,2,0,0,22,13,0,4,6,5,0,0,10,10,0,0,69000000,0.036232,pre-covid
Lauri Korpikoski,F,ARI,2014-15,27,Standard (1-way),2500000,L,5,3,0,1,-27,69,-0.08000000000000002,-0.06,-0.020000000000000004,0.010000000000000009,-181,-32,-21,-13,-122,-25,-12,-8,-13,47,10,63128,51132,6695,3729,82,65,5,11,6,1,0,5,141,135,4,1,26,18,8,0,15,12,0,2,10,5,0,5,4,0,0,4,11,9,2,0,22,16,1,4,48,40,0,4,15,10,1,3,8,8,0,0,69000000,0.036232,pre-covid
Olli Jokinen,F,STL,2014-15,35,35+ (1-way),2500000,L,0,0,0,0,6,62,-0.06000000000000005,-0.020000000000000018,0.009999999999999995,-0.16000000000000003,-22,-4,-8,-2,46,7,3,5,-10,2,0,49342,42373,4738,1385,110,101,7,2,4,4,0,0,64,63,1,0,11,11,0,0,11,8,3,0,7,7,0,0,3,3,0,0,134,110,16,7,196,158,7,11,19,14,0,1,6,5,0,0,-8,-8,-2,0,69000000,0.036232,pre-covid
Ryan Ellis,D,NSH,2014-15,23,Standard (1-way),2500000,R,2,6,0,0,12,58,0.06999999999999995,0.040000000000000036,0.020000000000000018,0,174,13,4,-1,100,11,1,-1,-3,86,5,66000,54548,2284,6996,118,77,1,33,9,7,0,2,41,37,1,0,21,18,3,0,27,22,0,4,6,3,0,2,2,1,0,1,0,0,0,0,0,0,0,0,74,59,0,6,18,14,0,4,12,10,0,0,69000000,0.036232,pre-covid
Chris Phillips,D,OTT,2014-15,36,35+ (1-way),2500000,L,0,1,0,0,0,36,-0.15000000000000002,-0.04999999999999999,-0.12,-0.30000000000000004,-187,-5,-17,2,-89,-2,-9,3,-4,0,0,45136,36410,6265,586,29,26,0,0,0,0,0,0,70,47,20,0,7,7,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,40,0,5,3,2,0,1,-6,-6,0,0,69000000,0.036232,pre-covid
Eric Nystrom,F,NSH,2014-15,31,Standard (1-way),2500000,L,0,0,1,0,0,60,-0.20000000000000007,-0.12000000000000005,-0.06,-0.26,-174,-12,-19,-7,-57,-1,-4,-2,-10,2,0,47501,37873,7809,196,60,56,1,0,7,5,0,0,104,102,2,0,9,6,3,0,11,10,1,0,8,6,0,0,2,1,0,0,4,3,1,0,8,5,0,1,29,24,0,1,5,4,0,0,12,12,0,0,69000000,0.036232,pre-covid
Erik Gudbranson,D,FLA,2014-15,22,Standard (1-way),2500000,R,0,4,0,0,-4,76,-0.06000000000000005,-0.040000000000000036,0.020000000000000004,0.010000000000000009,-95,-20,-13,-11,-14,-3,-3,0,-20,44,6,84893,68909,9136,3729,110,87,2,13,4,4,0,0,212,193,12,2,6,6,0,0,33,30,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,56,0,9,9,5,0,4,-12,-12,1,-5,69000000,0.036232,pre-covid
Chris Higgins,F,VAN,2014-15,31,Standard (1-way),2500000,L,4,2,0,0,8,77,0,0.010000000000000009,-0.07,-0.050000000000000044,8,0,-3,-2,35,6,0,1,-13,68,6,72955,55109,7733,7464,171,123,8,27,12,8,0,3,73,69,2,2,28,22,6,0,19,14,2,3,14,6,1,4,5,3,0,2,3,1,2,0,6,0,1,2,34,23,1,8,24,19,0,2,14,12,-2,2,69000000,0.036232,pre-covid
Matt Greene,D,L.A,2014-15,31,Standard (1-way),2500000,R,0,0,0,0,1,82,-0.08000000000000007,-0.020000000000000018,-0.020000000000000018,-0.15000000000000002,-37,-26,-15,-17,70,0,13,0,-20,3,0,77741,66320,9288,313,69,68,0,0,3,3,0,0,209,174,33,0,8,7,0,0,48,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,96,0,6,6,6,0,0,-26,-24,-4,2,69000000,0.036232,pre-covid
Brandon Prust,F,MTL,2014-15,30,Standard (1-way),2500000,L,0,0,0,1,7,82,-0.09999999999999998,-0.03999999999999998,-0.05,-0.15000000000000002,-148,-10,-13,-11,-37,4,4,-1,-16,3,1,63794,53831,8451,532,78,71,4,1,4,4,0,0,122,110,10,0,15,12,3,0,27,24,3,0,10,10,0,0,0,0,0,0,16,13,2,0,15,10,0,2,34,23,0,4,14,12,1,0,-12,-10,-4,2,69000000,0.036232,pre-covid
Jannik Hansen,F,VAN,2014-15,28,Standard (1-way),2500000,R,0,0,1,2,-5,81,-0.030000000000000027,-0.020000000000000018,0.1,-0.030000000000000027,-54,-10,-12,-10,-24,-10,-9,-8,-3,21,2,67905,57117,6274,2176,145,116,11,7,16,10,1,0,80,70,5,3,42,36,5,0,15,15,0,0,13,7,1,0,6,2,1,0,1,1,0,0,5,2,0,0,30,26,0,2,17,15,2,0,10,6,-2,4,69000000,0.036232,pre-covid
Brayden Schenn,F,PHI,2014-15,22,Standard (1-way),2500000,L,7,12,0,0,-5,82,0.11999999999999994,0.010000000000000009,0.18000000000000002,0.040000000000000036,204,38,38,17,-34,1,0,-2,0,215,36,84034,66204,241,14276,156,91,0,54,18,9,0,6,199,189,1,4,28,23,0,2,31,28,0,1,29,11,0,15,10,4,0,4,86,66,0,13,98,81,3,0,38,36,0,1,29,16,0,11,12,10,0,-2,69000000,0.036232,pre-covid
Tommy Wingels,F,S.J,2014-15,26,Standard (1-way),2475000,R,4,6,1,0,-7,75,-0.040000000000000036,-0.040000000000000036,0.07,-0.08000000000000007,-9,-10,-10,0,-22,-8,-11,0,-11,53,9,74119,58966,5578,6102,158,122,6,17,15,8,1,2,263,241,7,6,33,27,3,1,40,31,3,2,24,12,3,2,10,4,1,1,70,44,8,16,84,53,17,2,55,37,0,12,21,13,0,5,30,32,-3,3,69000000,0.03587,pre-covid
Chris Kreider,F,NYR,2014-15,23,Standard (1-way),2475000,L,9,1,0,0,23,80,0.06000000000000005,0.010000000000000009,-0.22,-0.010000000000000009,138,37,13,11,7,26,0,5,0,109,8,75415,65410,4,8690,180,153,0,22,21,14,0,6,162,150,0,9,25,23,0,0,46,39,0,5,20,12,0,5,8,4,0,3,9,8,0,1,12,8,0,0,17,17,0,0,25,22,0,1,-7,-9,0,-6,69000000,0.03587,pre-covid
Jakub Kindl,D,DET,2014-15,27,Standard (1-way),2400000,L,2,5,0,0,1,35,0.09999999999999998,0.039999999999999925,-0.11,0,99,14,7,0,56,5,4,-2,0,54,10,33413,28301,178,3891,54,36,0,14,5,3,0,2,31,27,0,1,2,2,0,0,22,19,0,3,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,25,24,0,0,8,3,0,4,-14,-14,0,0,69000000,0.034783,pre-covid
Jaden Schwartz,F,STL,2014-15,22,Standard (1-way),2350000,L,8,9,0,2,11,75,0.050000000000000044,0,0.05000000000000002,-0.040000000000000036,203,29,14,10,88,8,2,0,-5,130,20,82107,63623,4918,10229,184,141,4,27,28,16,0,7,54,51,0,2,59,46,7,2,26,19,1,5,26,15,0,8,14,5,0,6,68,26,2,21,78,46,11,7,46,39,0,7,35,23,2,8,2,-2,2,0,69000000,0.034058,pre-covid
Tyler Kennedy,F,NYI,2014-15,27,Standard (1-way),2350000,R,0,0,0,0,-5,38,0.020000000000000018,0.020000000000000018,-0.11,-0.08000000000000007,37,-2,-1,-2,33,-1,0,0,0,3,-1,25458,24771,52,247,79,78,0,0,6,6,0,0,49,49,0,0,20,20,0,0,6,6,0,0,2,2,0,0,0,0,0,0,13,12,0,0,15,14,0,0,8,8,0,0,8,7,0,0,-4,-4,0,0,69000000,0.034058,pre-covid
Carl Hagelin,F,NYR,2014-15,25,Standard (1-way),2250000,L,1,0,0,1,14,82,-0.06,0.010000000000000009,-0.05000000000000002,-0.14,-56,5,-8,-1,26,13,-3,3,-12,3,1,74941,63678,9094,379,185,158,16,1,17,12,0,1,85,84,1,0,51,37,12,0,43,36,7,0,15,7,0,1,8,4,0,1,6,2,3,0,11,7,0,2,36,24,0,4,18,16,1,0,-8,-10,-4,2,69000000,0.032609,pre-covid
Ryan Wilson,D,COL,2014-15,27,Standard (1-way),2250000,L,0,0,0,0,-3,3,-0.06,-0.019999999999999962,0.19,0.5,-3,-3,-2,0,-4,-3,-1,0,0,1,0,2017,1584,240,10,3,1,0,0,0,0,0,0,6,4,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,2,69000000,0.032609,pre-covid
Jordan Leopold,D,MIN,2014-15,33,Standard (1-way),2250000,L,1,0,0,0,-9,43,-0.04999999999999999,-0.03999999999999998,-0.010000000000000009,-0.040000000000000036,-102,-8,2,-2,-83,-5,5,1,-2,12,1,38501,36063,1014,669,39,34,0,4,1,0,0,1,33,32,1,0,9,9,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,0,0,3,3,0,0,-8,-6,-2,0,69000000,0.032609,pre-covid
Nick Spaling,F,PIT,2014-15,25,Standard (1-way),2200000,L,1,0,0,0,-1,82,-0.06000000000000005,-0.010000000000000009,-0.010000000000000009,0.050000000000000044,-49,-12,3,-8,38,-3,5,-1,-10,13,1,74974,62731,8672,1298,90,80,3,1,9,8,0,1,134,130,2,1,24,15,6,0,13,11,2,0,12,10,0,1,2,1,0,1,84,63,9,2,90,78,1,2,45,32,0,4,18,17,0,0,-12,-12,0,-2,69000000,0.031884,pre-covid
Michal Rozsival,D,CHI,2014-15,35,Standard (1-way),2200000,R,0,0,0,0,-2,65,-0.010000000000000009,0.010000000000000009,0.020000000000000004,-0.08999999999999997,32,-8,-8,-6,28,-1,-4,-2,-8,14,0,66353,61219,2064,1654,56,46,0,4,1,1,0,0,103,98,3,0,17,16,0,0,36,33,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,82,0,2,12,9,0,0,-12,-10,-2,0,69000000,0.031884,pre-covid
Danny DeKeyser,D,DET,2014-15,24,Standard (1-way),2187500,L,0,6,0,0,7,80,-0.020000000000000018,0.010000000000000009,0.01999999999999999,0.040000000000000036,27,4,3,4,55,10,7,3,-14,64,9,100452,79963,10438,5944,89,70,0,10,2,2,0,0,74,58,9,4,14,12,2,0,38,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,54,1,17,29,19,0,6,-16,-12,-10,4,69000000,0.031703,pre-covid
Luca Sbisa,D,VAN,2014-15,24,Standard (1-way),2175000,L,0,0,0,0,-10,76,-0.09000000000000002,-0.030000000000000027,0,-0.09999999999999998,-184,-18,-42,-13,-52,-13,-20,-8,-9,4,0,85623,73219,8756,360,79,75,2,0,3,2,0,0,151,139,11,1,14,9,5,0,46,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,94,0,6,8,7,0,0,2,0,2,0,69000000,0.031522,pre-covid
Darren Helm,F,DET,2014-15,27,Standard (1-way),2125000,L,3,6,2,0,4,75,0.05999999999999994,0.04999999999999993,0.1,0.010000000000000009,90,14,5,6,53,1,0,-2,-11,90,18,71251,56294,6401,6342,160,124,15,15,15,8,2,3,132,116,8,3,33,22,10,0,22,16,1,3,14,7,1,3,5,1,1,1,223,174,29,9,198,142,6,32,25,16,0,6,18,12,0,4,30,30,-4,0,69000000,0.030797,pre-covid
TJ Brodie,D,CGY,2014-15,24,Standard (1-way),2125000,L,3,6,1,2,18,81,0.009999999999999953,0.010000000000000009,0.05,0.010000000000000009,-72,11,2,-2,-110,3,-6,-4,-15,109,11,122510,96759,9778,10235,133,90,6,23,11,4,0,3,27,24,1,1,71,53,7,4,88,72,6,6,8,2,0,3,3,1,0,1,0,0,0,0,0,0,0,0,178,156,1,13,30,12,2,5,14,16,-2,-4,69000000,0.030797,pre-covid
Grant Clitsome,D,WPG,2014-15,29,Standard (1-way),2066667,L,0,0,0,0,4,24,0.020000000000000018,0.040000000000000036,-0.03,0.05999999999999994,15,4,-6,0,15,2,-3,1,1,11,1,23565,20239,1513,745,22,20,0,2,0,0,0,0,46,44,1,0,5,4,1,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,1,4,4,0,0,-4,-2,-2,0,69000000,0.029952,pre-covid
Antoine Roussel,F,DAL,2014-15,24,Standard (1-way),2000000,L,0,3,0,0,-20,80,-0.06000000000000005,-0.020000000000000018,-0.06000000000000001,0.040000000000000036,-74,-32,-4,-8,-3,-18,0,1,-14,28,3,69705,56711,8327,2643,113,101,3,4,13,12,0,0,115,104,7,3,31,25,2,2,38,32,1,4,12,9,0,0,5,4,0,0,3,3,0,0,14,9,1,2,71,56,0,3,12,8,0,3,-19,-21,0,2,69000000,0.028986,pre-covid
Marcus Johansson,F,WSH,2014-15,23,Standard (1-way),2000000,L,3,12,0,0,8,82,0.14,0.020000000000000018,0.09000000000000001,0.040000000000000036,248,43,20,14,23,1,-1,-7,-1,207,36,81057,62943,173,13958,138,108,0,22,20,15,0,3,69,66,0,3,29,22,0,2,30,18,0,10,9,5,0,2,6,2,0,2,7,5,0,1,9,7,1,0,18,16,0,0,27,13,0,11,26,22,4,-2,69000000,0.028986,pre-covid
Andrew Shaw,F,CHI,2014-15,22,Standard (1-way),2000000,R,7,3,0,0,-12,79,0.09999999999999998,0,-0.14,0.06000000000000005,231,12,25,12,39,-12,2,-5,-2,172,20,70852,55439,348,12684,146,118,0,19,15,8,0,5,127,118,0,4,17,12,1,2,16,13,0,2,25,15,0,6,10,4,0,4,357,334,3,10,355,333,0,2,33,32,0,0,11,8,0,1,5,9,2,-10,69000000,0.028986,pre-covid
Colin Wilson,F,NSH,2014-15,24,Standard (1-way),2000000,L,7,4,0,0,18,77,0.09999999999999998,0.050000000000000044,-0.05,0.020000000000000018,266,33,25,13,109,20,11,6,-1,146,15,74896,61321,80,10995,172,133,0,28,20,16,0,3,52,48,0,3,29,25,0,3,32,24,0,4,21,12,0,5,7,5,0,1,71,56,0,4,107,81,0,0,33,30,0,0,22,17,0,4,4,4,0,2,69000000,0.028986,pre-covid
