player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Shane Harper,F,FLA,2016-17,27,-1,Standard (2-way),650000,R,0,0,0,0,14,-0.040000000000000036,-0.020000000000000018,0,-0.85,-6,-1,-2,-2,-7,-1,-3,-2,0,0,0,8652,8579,12,17,13,13,0,0,2,2,0,0,19,19,0,0,4,4,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73000000,0.008904,pre-covid
Brian Lashoff,D,DET,2016-17,25,-3,Standard (2-way),650000,L,0,0,0,0,5,0.039999999999999925,0.04999999999999993,0.28,0,5,-3,-1,0,6,-3,-1,0,0,0,0,3754,3643,98,0,1,1,0,0,0,0,0,0,8,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,73000000,0.008904,pre-covid
Dylan DeMelo,D,S.J,2016-17,23,2,Standard (2-way),650000,R,0,0,0,0,25,0.030000000000000027,0,0.020000000000000004,0.010000000000000009,10,1,4,0,-12,3,1,1,-1,24,-1,23839,21065,482,1838,32,27,0,4,1,1,0,0,36,35,1,0,4,4,0,0,12,11,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,31,0,1,7,7,0,0,-6,-6,0,0,73000000,0.008904,pre-covid
Jordan Schroeder,F,MIN,2016-17,25,5,Standard (2-way),650000,R,0,0,0,0,37,-0.07,-0.07,-0.33,-0.75,-39,5,-2,1,-40,4,-2,1,0,0,0,21710,21641,3,46,37,37,0,0,6,6,0,0,29,29,0,0,11,11,0,0,5,5,0,0,2,2,0,0,0,0,0,0,19,19,0,0,21,21,0,0,15,15,0,0,7,6,0,0,8,8,0,0,73000000,0.008904,pre-covid
Max McCormick,F,OTT,2016-17,24,-3,Standard (2-way),650000,L,0,0,0,0,7,-0.010000000000000009,-0.020000000000000018,0,-0.92,-12,-3,-1,-1,-12,-3,-1,-1,0,0,0,2839,2830,0,5,7,7,0,0,0,0,0,0,13,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,9,9,0,0,1,1,0,0,0,0,0,0,2,2,0,0,73000000,0.008904,pre-covid
Sven Andrighetto,F,COL,2016-17,23,1,Standard (1-way),650000,L,2,2,0,0,46,0.020000000000000018,-0.030000000000000027,-0.15,-0.030000000000000027,28,6,10,-1,-6,3,0,-2,0,19,5,38550,34881,43,2846,68,56,0,5,7,4,0,2,40,39,0,1,19,19,0,0,9,4,0,4,7,3,0,1,2,1,0,1,7,7,0,0,3,3,0,0,22,21,0,0,17,15,0,2,2,2,0,0,73000000,0.008904,pre-covid
Sam Gagner,F,CBJ,2016-17,26,10,Standard (1-way),650000,R,8,11,0,0,81,0.14999999999999997,0.050000000000000044,-0.13,0.030000000000000027,288,41,38,21,105,12,11,6,0,154,28,66654,52542,52,11355,179,120,0,46,18,9,0,6,22,18,0,1,17,17,0,0,27,23,0,2,14,5,0,7,9,3,0,4,202,140,0,55,223,156,0,0,16,14,0,0,32,20,0,10,2,2,0,-2,73000000,0.008904,pre-covid
Casey Nelson,D,BUF,2016-17,23,-3,Standard (2-way),650000,R,0,0,0,0,11,0.030000000000000027,0.010000000000000009,-0.2,-0.75,-3,-3,-5,-2,-1,-2,-4,-1,0,0,0,8319,8090,39,115,10,9,0,0,0,0,0,0,15,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,-4,-4,0,0,73000000,0.008904,pre-covid
Ty Rattie,F,CAR,2016-17,23,-2,Standard (1-way),650000,R,0,0,0,0,9,-0.07000000000000006,-0.08000000000000007,-0.33,-0.5,0,-2,-1,-1,-1,-2,0,-1,0,0,0,5799,5677,4,55,10,10,0,0,0,0,0,0,10,10,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,6,6,0,0,73000000,0.008904,pre-covid
Joseph Blandisi,F,N.J,2016-17,21,-10,Entry-Level,648333,L,1,4,0,0,27,0.07000000000000006,0,-0.08,-0.020000000000000018,9,-2,4,1,-19,-5,2,0,0,30,6,21643,18452,35,2524,24,19,0,4,3,1,0,1,37,36,0,1,7,6,0,1,4,2,0,2,2,1,0,0,2,1,0,0,76,69,0,4,93,85,0,1,6,6,0,0,6,2,0,4,-12,-13,0,-4,73000000,0.008881,pre-covid
Gemel Smith,F,DAL,2016-17,22,-1,Entry-Level,645000,L,0,0,1,0,17,-0.04999999999999999,-0.020000000000000018,-0.04000000000000001,-0.29000000000000004,-26,-3,2,0,-15,-4,3,0,-1,1,0,13857,12322,1154,91,19,17,1,0,3,1,1,0,6,6,0,0,4,4,0,0,6,4,2,0,1,1,0,0,0,0,0,0,25,22,1,0,34,31,0,3,6,5,0,0,3,2,0,0,2,0,0,0,73000000,0.008836,pre-covid
Andreas Martinsen,F,MTL,2016-17,26,-14,Standard (1-way),640000,L,0,0,0,1,63,-0.09999999999999998,-0.06,0.03,0.07999999999999996,-119,-17,-11,-5,-90,-15,-7,-3,-2,0,0,37579,33551,3332,207,73,70,3,0,3,3,0,0,166,158,6,1,25,20,4,0,11,10,1,0,3,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,25,21,0,1,4,2,1,0,-14,-14,0,0,73000000,0.008767,pre-covid
Nic Dowd,F,L.A,2016-17,26,-15,Standard (2-way),640000,R,1,7,0,0,70,0.07999999999999996,0.029999999999999916,0.18,-0.030000000000000027,190,-3,17,-3,110,-8,9,-3,-1,83,13,52314,45030,235,6439,78,58,0,17,6,4,0,1,145,143,0,1,19,18,0,1,22,16,0,6,13,8,0,5,3,2,0,1,338,284,0,50,369,315,7,3,35,34,0,1,16,9,0,7,-8,-4,0,-4,73000000,0.008767,pre-covid
Bryan Rust,F,PIT,2016-17,24,4,Standard (1-way),640000,R,0,0,0,1,57,-0.010000000000000009,0.020000000000000018,0.010000000000000009,0.050000000000000044,-25,0,-4,4,7,1,2,5,-4,6,1,46636,42677,2281,652,110,100,3,0,15,11,0,0,101,97,2,0,18,16,1,0,16,14,2,0,13,9,0,0,6,3,0,0,2,2,0,0,3,2,0,0,29,22,0,3,13,11,1,0,26,24,0,0,73000000,0.008767,pre-covid
Martin Frk,F,CAR,2016-17,22,-3,Entry-Level,639167,R,0,0,0,0,2,-0.10999999999999993,-0.09000000000000002,0,0,-6,-3,0,0,-6,-3,0,0,0,0,0,1000,1000,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,73000000,0.008756,pre-covid
Colin McDonald,F,PHI,2016-17,31,1,Standard (2-way),637500,R,0,0,0,0,3,-0.020000000000000018,0.040000000000000036,0,0,0,1,1,1,0,1,1,1,0,0,0,1624,1624,0,0,5,5,0,0,1,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.008733,pre-covid
Chris Wagner,F,ANA,2016-17,25,2,Standard (1-way),637500,R,0,0,0,0,43,-0.12,-0.08000000000000002,0.1,-0.19999999999999996,-55,0,-1,0,-31,2,0,1,-1,0,0,24142,20265,3586,179,40,38,2,0,6,6,0,0,112,106,4,1,4,2,2,0,13,12,1,0,5,4,1,0,1,1,0,0,62,55,5,1,86,77,0,2,24,15,0,5,1,1,0,0,4,2,0,0,73000000,0.008733,pre-covid
Matt Lorito,F,DET,2016-17,25,0,Standard (2-way),637500,L,0,0,0,0,2,-0.04999999999999999,-0.11000000000000004,0,0,2,1,0,0,0,0,0,0,0,2,1,1732,1623,0,109,6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73000000,0.008733,pre-covid
Petteri Lindbohm,D,STL,2016-17,22,-4,Entry-Level,636667,L,0,0,0,0,7,0.030000000000000027,0,0.4,-1,12,-4,-1,-2,14,-4,-1,-2,0,-1,0,5453,5354,66,2,10,10,0,0,0,0,0,0,10,9,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,-2,-2,0,0,73000000,0.008721,pre-covid
Scott Harrington,D,CBJ,2016-17,23,3,Standard (2-way),632500,L,0,0,0,0,22,-0.03999999999999998,-0.050000000000000044,-0.13,0,-15,2,-7,-2,-8,3,-3,-2,0,0,0,17169,16718,366,0,16,15,0,0,1,1,0,0,21,19,0,0,4,3,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,2,2,0,0,-6,-6,0,0,73000000,0.008664,pre-covid
Michael Zalewski,F,VAN,2016-17,23,-1,Standard (2-way),632500,L,0,0,0,0,1,-0.14,-0.11000000000000004,0,0,-5,-1,-1,0,-5,-1,-1,0,0,0,0,483,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73000000,0.008664,pre-covid
Viktor Arvidsson,F,NSH,2016-17,23,16,Entry-Level,631667,R,4,6,5,2,80,0.07999999999999996,0.06000000000000005,0.13999999999999999,0,151,19,-1,-7,99,15,-13,-6,-5,107,12,82343,65137,4924,8931,246,202,11,24,31,20,4,4,23,20,2,1,37,28,4,3,26,22,2,1,23,14,1,5,8,4,0,2,4,3,0,1,12,8,3,0,45,33,1,7,30,23,2,4,24,14,6,4,73000000,0.008653,pre-covid
Luke Glendening,F,DET,2016-17,27,-10,Standard (1-way),628333,R,0,1,0,0,74,-0.16000000000000003,-0.06,-0.04000000000000001,-0.19999999999999996,-206,-28,-24,-15,-60,-9,-2,-4,-17,2,0,57343,46326,9461,362,76,68,6,0,3,2,0,0,150,134,11,2,19,14,4,0,12,9,3,0,11,8,1,0,1,0,0,0,307,219,67,5,261,172,2,28,62,43,0,6,11,10,0,0,-8,-2,-2,-2,73000000,0.008607,pre-covid
Andreas Athanasiou,F,DET,2016-17,21,-7,Entry-Level,628333,L,1,3,0,0,64,0.020000000000000018,-0.020000000000000018,0.06,-0.050000000000000044,-21,-2,-1,2,-41,0,-1,1,-6,39,7,51703,43521,1943,4360,120,99,5,6,18,15,0,1,30,27,1,1,17,12,3,1,19,15,1,3,12,9,0,1,6,4,0,1,37,34,2,0,46,38,0,0,21,20,0,0,11,8,0,3,8,6,2,0,73000000,0.008607,pre-covid
Barclay Goodrow,F,S.J,2016-17,23,0,Entry-Level,626667,L,0,0,0,0,3,-0.12,-0.13,-0.11,-1,-9,0,-2,0,-9,0,-2,0,0,0,0,2035,1945,71,5,3,3,0,0,0,0,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,73000000,0.008584,pre-covid
Ben Thomson,F,N.J,2016-17,23,-4,Entry-Level,626667,L,0,0,0,0,3,0.040000000000000036,0.010000000000000009,0,-0.89,-1,-4,1,-1,-2,-4,1,-1,0,0,0,1960,1939,0,2,7,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,73000000,0.008584,pre-covid
Brady Austin,D,BUF,2016-17,23,0,Entry-Level,626666,L,0,0,0,0,5,0.040000000000000036,0.040000000000000036,-0.21,0,8,0,0,-1,10,0,0,-1,0,0,0,4827,4643,182,0,8,8,0,0,0,0,0,0,6,6,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,73000000,0.008584,pre-covid
Micheal Haley,F,S.J,2016-17,30,6,Standard (2-way),625000,L,0,0,0,0,58,-0.050000000000000044,-0.040000000000000036,0,-0.92,8,6,-1,2,8,6,-1,2,0,0,0,31939,31665,58,29,38,38,0,0,2,2,0,0,129,128,1,0,18,18,0,0,19,19,0,0,6,6,0,0,1,1,0,0,66,66,0,0,83,83,0,0,23,22,0,0,10,10,0,0,-16,-16,0,0,73000000,0.008562,pre-covid
Scott Wilson,F,PIT,2016-17,24,0,Standard (1-way),625000,L,0,0,0,0,78,0.010000000000000009,0,0.36,0.07000000000000006,44,2,9,1,26,-1,5,1,0,20,2,51220,48996,157,1674,127,121,0,6,8,8,0,0,167,167,0,0,20,19,0,0,11,10,0,1,12,10,0,1,0,0,0,0,3,3,0,0,0,0,0,0,31,30,0,0,18,18,0,0,30,30,0,0,73000000,0.008562,pre-covid
Tyler Wotherspoon,D,CGY,2016-17,23,-2,Standard (2-way),625000,L,0,0,0,0,4,-0.22000000000000003,-0.16999999999999998,0,0,4,-2,-1,0,4,-2,-1,0,0,0,0,2616,2616,0,0,4,4,0,0,0,0,0,0,3,3,0,0,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,73000000,0.008562,pre-covid
Kenny Agostino,F,STL,2016-17,24,0,Standard (1-way),625000,L,0,1,0,0,7,0.18,0.11999999999999994,0,0,24,1,-1,1,18,0,-2,0,0,5,1,5366,4809,0,536,17,15,0,2,1,1,0,0,9,9,0,0,1,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,1,0,0,0,0,73000000,0.008562,pre-covid
Corey Tropp,F,ANA,2016-17,26,-1,Standard (2-way),625000,R,0,0,0,0,1,0.08999999999999997,0.1499999999999999,0,0,3,-1,0,0,3,-1,0,0,0,0,0,568,568,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.008562,pre-covid
Nate Prosser,D,MIN,2016-17,30,0,Standard (1-way),625000,R,0,1,0,0,39,-0.06,-0.02999999999999997,0.010000000000000009,0.15000000000000002,-27,0,-8,-3,-16,0,-8,-3,-1,2,1,29789,28166,1321,24,20,20,0,0,2,2,0,0,30,30,0,0,3,2,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,56,0,0,5,3,0,1,-10,-8,-2,0,73000000,0.008562,pre-covid
Charles Hudon,F,MTL,2016-17,22,1,Entry-Level,625000,L,0,0,0,0,3,0,-0.07,0,1,0,1,-1,0,-2,1,-1,0,0,1,0,2147,2018,0,73,3,3,0,0,0,0,0,0,11,11,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,73000000,0.008562,pre-covid
Seth Griffith,F,FLA,2016-17,23,6,Standard (2-way),625000,R,0,1,0,0,24,0.08999999999999997,0.040000000000000036,-0.21,-0.039999999999999925,35,10,6,6,18,6,2,3,0,25,4,18337,16080,17,1988,21,18,0,2,0,0,0,0,30,28,0,1,5,4,0,0,6,6,0,0,4,4,0,0,0,0,0,0,2,0,0,1,6,5,0,0,5,5,0,0,5,4,0,1,0,-2,0,0,73000000,0.008562,pre-covid
Ryan Sproul,D,DET,2016-17,23,-8,Standard (2-way),625000,R,1,2,0,0,27,0.06,-0.02999999999999997,0.91,-0.010000000000000009,2,-4,-2,-2,-31,-4,-4,-3,0,30,3,24539,20172,74,3250,46,31,0,11,1,0,0,1,12,11,0,0,5,4,0,1,7,5,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,6,4,0,1,-2,-2,0,-2,73000000,0.008562,pre-covid
Julian Melchiori,D,WPG,2016-17,24,0,Standard (2-way),625000,L,0,0,0,0,18,-0.04999999999999999,0,-0.09,0.12,-23,-1,-4,-4,-5,1,-1,-3,-1,0,0,19837,18636,765,22,15,13,1,0,0,0,0,0,30,30,0,0,4,4,0,0,18,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,0,1,2,2,0,0,-6,-6,0,0,73000000,0.008562,pre-covid
Scott Mayfield,D,NYI,2016-17,23,-1,Standard (1-way),625000,R,0,0,0,0,25,0.030000000000000027,0.030000000000000027,0.95,-0.83,-4,-1,4,1,-7,-2,1,0,0,0,0,21210,20990,31,19,39,39,0,0,2,2,0,0,37,37,0,0,8,8,0,0,11,11,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,36,36,0,0,7,6,0,0,-2,-2,0,0,73000000,0.008562,pre-covid
Justin Dowling,F,DAL,2016-17,25,0,Standard (2-way),625000,L,0,1,0,0,9,0.10000000000000003,0.10000000000000003,0.33,-0.08999999999999997,2,1,0,1,1,-1,-3,0,0,1,1,5654,5375,61,47,11,10,0,0,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,38,37,0,1,31,29,0,1,0,0,0,0,2,0,0,1,-2,-2,0,0,73000000,0.008562,pre-covid
Liam O'Brien,F,WSH,2016-17,21,0,Entry-Level,621667,L,0,0,0,0,1,0.040000000000000036,0.020000000000000018,0,0,2,0,0,0,2,0,0,0,0,0,0,368,368,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.008516,pre-covid
Jake Dotchin,D,T.B,2016-17,22,10,Entry-Level,616667,R,0,0,0,0,35,0.06000000000000005,0.010000000000000009,0.2,0.07000000000000006,15,10,11,6,-15,8,8,5,0,23,0,38701,35234,318,1764,50,43,0,3,0,0,0,0,85,81,1,1,4,3,0,1,23,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,11,9,0,0,-8,-10,0,0,73000000,0.008447,pre-covid
Sergey Tolchinsky,F,CAR,2016-17,21,0,Entry-Level,616667,L,0,0,0,0,2,0.030000000000000027,0.030000000000000027,0,-0.8,1,0,0,0,1,0,0,0,0,0,0,1377,1370,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73000000,0.008447,pre-covid
Zack Mitchell,F,MIN,2016-17,23,-1,Entry-Level,615000,R,0,0,0,0,11,-0.09000000000000002,-0.09000000000000002,0,-0.91,-7,-1,0,0,-7,-1,0,0,0,0,0,5561,5513,0,37,10,10,0,0,0,0,0,0,14,14,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,11,11,0,0,8,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,73000000,0.008425,pre-covid
Carter Rowney,F,PIT,2016-17,27,2,Standard (2-way),612500,R,0,0,0,0,27,-0.02999999999999997,0.010000000000000009,-0.08,-0.75,-22,1,0,4,-3,2,1,4,-1,0,0,17773,16075,1595,4,24,24,0,0,3,3,0,0,64,61,3,0,11,9,2,0,5,4,1,0,3,3,0,0,2,2,0,0,95,85,10,0,103,91,0,0,15,14,0,0,4,4,0,0,-4,-4,0,0,73000000,0.00839,pre-covid
Josh Leivo,F,TOR,2016-17,23,2,Standard (1-way),612500,R,1,2,0,0,13,0.10999999999999999,0.030000000000000027,0,-0.010000000000000009,46,5,5,2,23,4,2,1,0,24,3,9808,8139,0,1492,27,21,0,6,2,1,0,1,5,5,0,0,11,10,0,0,2,1,0,0,2,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,4,4,0,0,8,6,0,2,4,4,0,0,73000000,0.00839,pre-covid
Petter Granberg,D,NSH,2016-17,23,0,Standard (2-way),612500,R,0,0,0,0,10,-0.10000000000000003,-0.10000000000000003,-0.06,0,-6,-1,1,-2,0,0,2,-1,-1,0,0,5776,5560,206,0,4,4,0,0,0,0,0,0,17,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,-8,-8,0,0,73000000,0.00839,pre-covid
Tomas Nosek,F,DET,2016-17,23,-1,Standard (2-way),612500,L,0,0,0,0,11,-0.03999999999999998,-0.019999999999999962,0.09000000000000001,-0.89,-4,-1,2,0,1,-1,3,0,0,-1,0,6682,6493,140,29,19,19,0,0,1,1,0,0,10,10,0,0,5,5,0,0,3,3,0,0,3,3,0,0,1,1,0,0,37,34,3,0,31,29,0,0,5,5,0,0,0,0,0,0,0,0,0,0,73000000,0.00839,pre-covid
Miikka Salomaki,F,NSH,2016-17,23,-1,Standard (1-way),612500,L,0,0,0,0,5,-0.19,-0.13,-0.17,-0.67,-16,-2,-1,0,-8,-1,-1,0,-1,0,0,3664,3332,258,11,3,3,0,0,0,0,0,0,14,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,73000000,0.00839,pre-covid
Freddie Hamilton,F,CGY,2016-17,24,-3,Standard (1-way),612500,R,0,0,0,0,26,-0.07,-0.050000000000000044,-0.11000000000000001,0,-31,-3,-1,-2,-24,-3,-2,-2,0,0,0,15258,14684,500,0,30,29,1,0,2,2,0,0,46,46,0,0,3,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,75,70,4,0,51,47,0,0,1,1,0,0,0,0,0,0,2,2,0,0,73000000,0.00839,pre-covid
Aaron Ness,D,WSH,2016-17,26,-1,Standard (2-way),612500,L,0,0,0,0,2,-0.13,-0.10999999999999999,0,0,-6,-1,0,0,-6,-1,0,0,0,0,0,1540,1540,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,73000000,0.00839,pre-covid
Alan Quine,F,NYI,2016-17,23,-2,Standard (1-way),612500,L,2,1,0,0,61,-0.019999999999999962,-0.02999999999999997,-0.12,-0.06000000000000005,-46,-1,4,2,-43,1,2,2,-2,33,2,45826,40259,1301,3877,82,73,0,7,5,3,0,2,77,76,1,0,17,15,2,0,18,17,0,0,6,5,0,1,3,2,0,1,264,242,7,14,286,252,5,16,29,26,0,1,13,12,0,1,0,0,0,0,73000000,0.00839,pre-covid
Zach Redmond,D,MTL,2016-17,27,6,Standard (1-way),612500,R,0,0,0,0,16,0.009999999999999898,0,-0.14,-1,28,5,4,4,29,6,4,4,-1,0,0,11818,11716,69,8,12,12,0,0,0,0,0,0,25,25,0,0,5,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,5,5,0,0,-2,-2,0,0,73000000,0.00839,pre-covid
Matt Bartkowski,D,CGY,2016-17,28,-4,Standard (2-way),612500,L,0,0,0,0,24,-0.07,-0.04999999999999999,-0.04000000000000001,-0.15999999999999992,-71,-7,-9,-1,-56,-3,-6,-1,-2,-1,0,22158,21167,594,45,16,16,0,0,1,1,0,0,46,45,1,0,3,3,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,1,1,0,0,-4,-4,0,0,73000000,0.00839,pre-covid
Cody Bass,F,NSH,2016-17,29,-1,Standard (2-way),612500,R,0,0,0,0,9,-0.24,-0.21000000000000002,-0.05,0,-22,-1,0,-1,-19,-1,0,-1,0,0,0,3654,3376,278,0,1,1,0,0,0,0,0,0,14,14,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,3,0,0,0,0,0,0,-2,0,0,0,73000000,0.00839,pre-covid
Damon Severson,D,N.J,2016-17,21,-31,Entry-Level,605833,R,0,13,0,0,80,0.11000000000000004,0.03999999999999998,-0.06,0.040000000000000036,53,-11,-1,-5,-41,-14,-1,-7,-2,129,17,97691,82726,1337,10358,125,93,0,25,3,3,0,0,79,68,1,5,24,19,1,1,54,47,1,3,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,73,66,0,1,28,15,0,13,-22,-16,0,-4,73000000,0.008299,pre-covid
Jakub Nakladal,D,CAR,2016-17,28,-4,Standard (1-way),600000,R,0,0,0,0,3,-0.13000000000000006,-0.11000000000000004,-0.18,0,-12,-4,-3,-2,-12,-4,-3,-2,0,0,0,2610,2596,14,0,3,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,73000000,0.008219,pre-covid
Tim Schaller,F,BOS,2016-17,25,-6,Standard (2-way),600000,L,0,0,1,0,59,-0.07999999999999996,-0.07000000000000006,-0.009999999999999981,0.05999999999999994,-18,-6,7,1,-9,-6,5,0,-3,15,3,43436,37820,3866,1452,89,79,4,5,7,7,0,0,73,71,2,0,19,13,6,0,18,17,1,0,8,6,1,1,1,1,0,0,28,21,2,5,29,20,3,3,38,36,0,2,7,7,0,0,-2,-2,-2,0,73000000,0.008219,pre-covid
Stefan Noesen,F,N.J,2016-17,23,6,Standard (2-way),600000,R,0,0,0,0,44,0,0.010000000000000009,-0.05,-0.09999999999999998,0,5,3,1,12,6,5,2,-2,6,1,29371,27574,964,401,63,59,0,2,8,8,0,0,50,50,0,0,11,11,0,0,11,9,1,0,9,7,0,0,2,2,0,0,26,23,0,2,41,40,0,0,10,10,0,0,2,2,0,0,-6,-4,-2,0,73000000,0.008219,pre-covid
