player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Alexandre Fortin,F,CHI,2018-19,21,-6,Entry-Level,706666,L,0,0,1,0,24,0.010000000000000009,0.020000000000000018,0.04999999999999999,-0.96,-12,-7,-10,-3,-6,-5,-11,-3,-2,0,0,15251,14364,555,50,30,27,2,0,4,3,1,0,21,21,0,0,9,8,0,0,3,3,0,0,2,0,2,0,1,0,1,0,11,11,0,0,6,6,0,0,7,7,0,0,2,2,0,0,8,8,0,0,79500000,0.008889,pre-covid
Jack Rodewald,F,OTT,2018-19,24,0,Entry-Level,706250,R,0,0,0,0,6,-0.07999999999999996,-0.07999999999999996,0,-0.67,-5,0,-2,0,-5,0,-2,0,0,0,0,2542,2540,0,2,2,2,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,79500000,0.008884,pre-covid
Andrew Mangiapane,F,CGY,2018-19,22,11,Entry-Level,705000,L,0,0,0,0,44,0.010000000000000009,0,-0.19,0.030000000000000027,59,9,1,0,46,9,1,0,0,14,0,27747,26164,95,1215,65,61,0,4,8,8,0,0,43,42,0,1,16,16,0,0,11,11,0,0,6,6,0,0,0,0,0,0,6,6,0,0,3,3,0,0,17,17,0,0,5,5,0,0,-6,-4,0,-2,79500000,0.008868,pre-covid
Oskar Sundqvist,F,STL,2018-19,24,-1,Standard (1-way),700000,R,0,1,1,1,74,-0.050000000000000044,-0.020000000000000018,0.06000000000000001,0.08000000000000007,-74,-12,-4,-7,-15,2,5,1,-10,29,2,60996,49849,6934,1656,113,93,12,6,14,12,1,0,101,96,1,2,40,30,7,1,10,9,1,0,17,12,1,1,4,3,0,0,227,217,7,0,313,284,2,8,31,23,0,1,17,15,1,1,12,4,0,2,79500000,0.008805,pre-covid
Kevin Gravel,D,EDM,2018-19,26,-2,Standard (2-way),700000,L,0,0,0,0,36,-0.02999999999999997,0.010000000000000009,0.010000000000000009,0.22999999999999998,-54,-7,-3,-3,-14,-2,4,-2,-3,0,0,31682,27672,3325,27,44,42,2,0,0,0,0,0,31,27,4,0,7,7,0,0,18,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,0,1,3,3,0,0,4,4,0,0,79500000,0.008805,pre-covid
Kyle Rau,F,MIN,2018-19,25,0,Standard (2-way),700000,L,0,0,0,0,6,0.10999999999999999,0.08000000000000007,0,0,8,0,1,0,8,0,1,0,0,0,0,2242,2242,0,0,6,6,0,0,0,0,0,0,9,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,79500000,0.008805,pre-covid
Trevor Carrick,D,CAR,2018-19,23,-1,Standard (2-way),700000,L,0,0,0,0,1,-0.06000000000000005,-0.020000000000000018,0,0,1,-1,0,0,1,-1,0,0,0,0,0,689,689,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008805,pre-covid
Dakota Mermis,D,ARI,2018-19,24,1,Standard (2-way),700000,L,0,0,0,0,1,-0.039999999999999925,0,0,0,4,1,1,0,4,1,1,0,0,0,0,680,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79500000,0.008805,pre-covid
Nick Lappin,F,N.J,2018-19,25,-6,Standard (2-way),700000,R,0,0,0,0,11,-0.010000000000000009,-0.030000000000000027,-0.21,-0.06999999999999995,-34,-4,-3,-2,-31,-3,-3,-1,0,1,1,9056,8119,34,791,11,10,0,0,0,0,0,0,16,15,0,1,3,3,0,0,2,2,0,0,1,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,79500000,0.008805,pre-covid
Matt Hendricks,F,WPG,2018-19,37,-2,35+ (1-way),700000,L,0,0,0,0,26,-0.04999999999999999,-0.020000000000000018,-0.1,-0.43000000000000005,-24,-3,-4,-2,0,-1,-1,-1,-2,0,0,13771,12560,1083,72,23,23,0,0,0,0,0,0,40,39,0,1,5,3,2,0,10,9,1,0,1,1,0,0,0,0,0,0,42,36,3,1,35,31,0,2,8,5,0,0,3,3,0,0,-4,-4,0,0,79500000,0.008805,pre-covid
Xavier Ouellet,D,MTL,2018-19,24,-3,Standard (2-way),700000,L,0,0,0,0,19,-0.020000000000000018,0.020000000000000018,-0.04000000000000001,-0.54,7,-7,10,-4,25,-3,14,-1,-4,-1,0,19403,17170,1505,85,32,31,0,0,0,0,0,0,32,32,0,0,5,5,0,0,10,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,0,4,3,3,0,0,-9,-9,0,0,79500000,0.008805,pre-covid
Mario Kempe,F,ARI,2018-19,29,5,Standard (2-way),700000,L,0,0,0,0,52,-0.04999999999999999,-0.010000000000000009,0.020000000000000018,-0.36,-12,0,1,-5,19,2,2,-3,-3,0,0,34874,31636,2191,124,56,51,3,1,4,3,0,0,105,101,2,0,11,8,3,0,10,10,0,0,4,3,0,1,0,0,0,0,125,117,4,0,203,190,2,2,30,29,0,0,5,5,0,0,6,6,0,0,79500000,0.008805,pre-covid
Patrick Russell,F,EDM,2018-19,25,0,Standard (2-way),700000,R,0,0,0,0,6,0.15000000000000002,0.18000000000000005,-0.25,-1,18,-1,5,0,18,-1,5,0,0,0,0,3164,2931,148,63,6,6,0,0,0,0,0,0,9,9,0,0,3,3,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,79500000,0.008805,pre-covid
Fredrik Claesson,D,NYR,2018-19,25,3,Standard (1-way),700000,L,0,0,0,1,37,0,0.02999999999999997,0.11,-0.88,-34,-5,-2,-4,-7,0,-1,-2,-7,-1,0,38292,34214,3328,11,44,41,2,0,2,2,0,0,76,70,5,0,9,6,2,0,31,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,0,0,4,2,1,0,-2,0,-2,0,79500000,0.008805,pre-covid
Erik Condra,F,DAL,2018-19,31,-2,Standard (2-way),700000,R,0,0,0,0,6,0.13,0.09999999999999998,0,-0.15000000000000002,20,-2,-2,0,16,-2,-1,0,0,4,0,4566,4095,0,429,10,8,0,2,1,1,0,0,3,3,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,79500000,0.008805,pre-covid
Eric Gryba,D,N.J,2018-19,30,-1,Standard (2-way),700000,R,0,0,0,0,10,-0.010000000000000009,0.030000000000000027,-0.010000000000000009,-1,-11,-3,-4,-3,-1,-1,-3,-2,-2,0,0,9145,8029,740,7,11,11,0,0,0,0,0,0,21,21,0,0,4,4,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,1,0,0,0,0,-8,-6,-2,0,79500000,0.008805,pre-covid
Kevin Rooney,F,N.J,2018-19,25,-4,Standard (2-way),700000,L,0,0,1,0,41,-0.07999999999999996,-0.010000000000000009,0.01999999999999999,0.17000000000000004,-71,-8,2,3,-37,-3,2,4,-5,1,0,31004,25596,4331,66,39,32,7,0,6,5,1,0,77,73,3,0,15,9,5,0,9,7,2,0,5,3,2,0,2,2,0,0,187,159,19,2,192,170,3,2,22,17,0,2,4,4,0,0,2,0,0,0,79500000,0.008805,pre-covid
Adam Clendening,D,CBJ,2018-19,25,1,Standard (2-way),700000,R,0,0,0,0,4,-0.13,-0.08000000000000002,0.13,0.17000000000000004,-13,0,-2,0,-7,1,-2,0,-1,0,0,2557,2128,360,69,3,3,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,79500000,0.008805,pre-covid
Paul Carey,F,BOS,2018-19,29,0,Standard (2-way),700000,L,0,0,0,0,7,-0.019999999999999962,-0.019999999999999962,-0.22,0.32999999999999996,-8,0,0,0,-7,0,0,0,0,0,0,4470,4377,77,16,4,4,0,0,0,0,0,0,3,3,0,0,3,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,79500000,0.008805,pre-covid
Marcus Sorensen,F,S.J,2018-19,26,10,Standard (1-way),700000,L,0,0,1,1,80,-0.040000000000000036,-0.010000000000000009,-0.06,-0.06999999999999995,7,6,4,-3,60,10,9,0,-6,8,3,62251,54591,4940,1402,100,94,3,2,17,16,1,0,87,81,6,0,33,28,5,0,20,20,0,0,12,12,0,0,5,5,0,0,12,12,0,0,19,14,1,0,29,24,0,1,13,12,1,0,22,20,0,0,79500000,0.008805,pre-covid
Jordan Schmaltz,D,STL,2018-19,24,-7,Standard (2-way),700000,R,0,0,0,0,20,-0.09000000000000002,-0.08000000000000002,0.03999999999999998,-0.94,-24,-8,0,-3,-27,-8,0,-3,-1,0,0,13748,12475,463,23,11,10,0,0,0,0,0,0,10,8,1,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,2,1,0,0,0,0,0,0,79500000,0.008805,pre-covid
Devon Toews,D,NYI,2018-19,24,7,Standard (1-way),700000,L,2,6,0,0,48,0.11000000000000004,0.06000000000000005,-0.08,-0.010000000000000009,114,14,18,9,63,8,8,7,0,47,6,51395,44506,158,4937,81,68,0,10,5,3,0,1,24,24,0,0,14,12,0,2,28,23,0,4,4,2,0,1,2,1,0,0,0,0,0,0,1,1,0,0,30,29,0,0,14,10,0,4,2,2,0,0,79500000,0.008805,pre-covid
Kenny Agostino,F,N.J,2018-19,26,-3,Standard (2-way),700000,L,0,5,0,0,63,0.08000000000000007,0.030000000000000027,-0.17,0.019999999999999907,56,4,8,5,17,1,5,4,-1,37,8,48671,43130,126,4470,79,66,0,10,6,6,0,0,143,138,1,2,25,25,0,0,30,26,0,3,4,3,0,0,0,0,0,0,15,13,0,2,27,22,0,0,14,11,0,0,16,11,0,4,-11,-13,0,0,79500000,0.008805,pre-covid
Alan Quine,F,CGY,2018-19,25,0,Standard (2-way),700000,L,1,0,0,0,13,-0.020000000000000018,-0.030000000000000027,0,-0.04999999999999993,-10,1,1,1,-12,0,1,1,0,2,1,7408,7176,0,179,11,9,0,1,3,2,0,1,14,14,0,0,3,3,0,0,5,5,0,0,1,1,0,0,1,1,0,0,13,13,0,0,20,20,0,0,2,2,0,0,1,1,0,0,-6,-6,0,0,79500000,0.008805,pre-covid
Samuel Morin,D,PHI,2018-19,22,-3,Standard (1-way),700000,L,0,0,0,0,5,-0.03999999999999998,0.009999999999999953,0.03,0.18000000000000005,1,-3,-3,-2,3,-3,-4,-2,0,1,0,3711,3486,224,1,5,4,1,0,0,0,0,0,9,8,1,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,-4,-4,0,0,79500000,0.008805,pre-covid
Tom Kuhnhackl,F,NYI,2018-19,26,1,Standard (1-way),700000,L,0,0,0,1,36,-0.08000000000000002,-0.04999999999999999,-0.08,0.14,-80,-3,-12,-5,-44,-1,-6,-3,-4,3,1,27393,24389,2113,173,30,25,1,1,4,4,0,0,48,47,1,0,8,7,1,0,16,15,1,0,3,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,41,37,0,0,5,3,1,0,-4,-4,0,0,79500000,0.008805,pre-covid
Brendan Guhle,D,ANA,2018-19,20,-2,Entry-Level,697500,L,0,0,0,0,8,0.06000000000000005,0.020000000000000018,-0.09,-0.07000000000000006,2,-2,-3,-1,-1,-1,-2,0,0,2,0,7161,6510,4,461,15,15,0,0,0,0,0,0,9,9,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,1,0,0,-2,-2,0,0,79500000,0.008774,pre-covid
Guillaume Brisebois,D,VAN,2018-19,20,-4,Entry-Level,697500,L,0,0,0,0,8,0.010000000000000009,0.010000000000000009,0,-0.88,7,-3,1,1,7,-3,1,1,0,0,0,5284,5247,0,37,5,5,0,0,0,0,0,0,3,3,0,0,2,2,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,79500000,0.008774,pre-covid
Erik Cernak,D,T.B,2018-19,21,25,Entry-Level,697500,R,1,0,0,0,58,-0.06,-0.010000000000000009,-0.009999999999999995,-0.14,-72,20,18,12,30,15,15,5,0,4,2,66909,55458,7989,264,107,103,0,1,5,4,0,1,198,157,30,0,11,6,3,0,19,19,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,79,44,1,7,11,11,0,0,-4,-6,0,0,79500000,0.008774,pre-covid
Clark Bishop,F,CAR,2018-19,22,-3,Entry-Level,695000,L,0,0,0,0,20,-0.050000000000000044,-0.030000000000000027,-0.14,-0.08999999999999997,3,-3,0,2,2,-3,1,2,0,3,0,11348,10880,245,179,16,15,0,1,1,1,0,0,39,39,0,0,5,5,0,0,5,5,0,0,1,1,0,0,0,0,0,0,69,65,2,2,78,72,0,0,5,5,0,0,2,2,0,0,0,0,0,0,79500000,0.008742,pre-covid
Kole Sherwood,F,CBJ,2018-19,21,0,Entry-Level,694444,R,0,0,0,0,2,-0.14000000000000007,-0.12000000000000005,0,-1,-3,1,1,1,-3,1,1,1,0,0,0,1111,1014,0,97,2,2,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008735,pre-covid
Andy Welinski,D,ANA,2018-19,25,-5,Standard (2-way),690000,R,0,0,0,0,26,0.040000000000000036,0.030000000000000027,-0.13,-0.05999999999999994,-26,-4,-11,-6,-27,-4,-12,-7,0,7,1,25022,23220,114,1139,32,30,0,1,1,1,0,0,47,46,0,1,6,5,0,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,3,3,0,0,0,0,0,0,79500000,0.008679,pre-covid
Denis Malgin,F,FLA,2018-19,21,-10,Entry-Level,690000,R,0,1,0,0,50,0,0.020000000000000018,-0.1,0.010000000000000009,-24,-11,2,7,-17,-11,6,7,-1,16,1,38729,34857,1685,1418,65,59,1,4,7,7,0,0,40,37,1,0,16,12,3,0,14,12,1,0,5,5,0,0,3,3,0,0,36,31,2,1,56,53,0,0,21,16,0,1,9,8,0,1,4,2,-2,0,79500000,0.008679,pre-covid
Anthony Richard,F,NSH,2018-19,21,-1,Entry-Level,688333,L,0,0,0,0,1,-0.20999999999999996,-0.18999999999999995,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79500000,0.008658,pre-covid
Josh Currie,F,EDM,2018-19,25,2,Standard (2-way),687500,R,0,0,0,0,21,-0.010000000000000009,0,0,0.15000000000000002,-8,2,4,3,-11,2,4,3,0,2,0,10973,10899,0,63,19,19,0,0,2,2,0,0,39,39,0,0,3,2,0,1,2,2,0,0,2,2,0,0,1,1,0,0,2,2,0,0,3,3,0,0,17,17,0,0,3,3,0,0,0,0,0,0,79500000,0.008648,pre-covid
J.T. Brown,F,MIN,2018-19,27,0,Standard (1-way),687500,R,0,0,0,0,56,-0.040000000000000036,-0.040000000000000036,0.07999999999999999,0.10999999999999999,-10,-2,1,0,0,-1,2,0,-2,1,0,30810,29450,743,32,56,53,2,0,3,2,0,0,98,97,1,0,16,16,0,0,9,9,0,0,4,3,0,0,1,0,0,0,5,5,0,0,13,12,0,0,16,12,0,0,5,5,0,0,-2,-2,0,0,79500000,0.008648,pre-covid
Brayden Point,F,T.B,2018-19,22,27,Entry-Level,686667,R,21,15,0,0,79,0.10999999999999999,0,-0.1,0.04999999999999993,218,89,60,47,43,29,11,9,0,164,48,89550,69130,366,14843,192,130,0,44,41,19,0,15,31,27,0,1,35,31,0,2,25,21,0,3,47,27,0,11,21,5,0,10,436,349,1,53,421,331,14,3,42,38,0,1,49,33,0,11,18,20,0,-6,79500000,0.008637,pre-covid
Dominic Turgeon,F,DET,2018-19,22,-3,Entry-Level,686667,L,0,0,0,0,4,-0.07,0.010000000000000009,-0.24,0,-11,-6,-2,-3,-4,-3,1,0,-3,0,0,3021,2552,405,0,2,2,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,13,13,0,0,3,2,0,0,0,0,0,0,0,0,0,0,79500000,0.008637,pre-covid
Nicolas Aube-Kubel,F,PHI,2018-19,22,1,Entry-Level,680833,R,0,0,0,0,9,0.050000000000000044,0.050000000000000044,0,-0.72,5,1,1,1,5,1,1,1,0,0,0,2973,2740,0,26,2,2,0,0,0,0,0,0,14,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,79500000,0.008564,pre-covid
Conor Garland,F,ARI,2018-19,22,1,Entry-Level,680556,R,4,2,0,0,47,0.13999999999999996,0.07000000000000006,-0.67,0.040000000000000036,145,16,5,7,66,5,-5,0,0,65,9,36007,28615,1,5868,118,91,0,24,13,9,0,4,33,29,0,4,25,21,0,2,10,8,0,1,12,5,0,7,5,2,0,3,10,9,0,1,8,5,0,0,17,17,0,0,5,3,0,1,0,0,0,0,79500000,0.00856,pre-covid
Joseph Blandisi,F,PIT,2018-19,23,-1,Standard (2-way),680000,L,0,0,0,0,9,-0.06,-0.06,-0.08,-0.88,-16,-1,-1,2,-14,-2,-2,1,0,0,0,4020,3892,107,16,8,8,0,0,0,0,0,0,10,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,79500000,0.008553,pre-covid
Philippe Myers,D,PHI,2018-19,21,-5,Entry-Level,678889,R,0,0,0,0,21,0.019999999999999962,0.03999999999999998,0.09000000000000001,0.06000000000000005,-18,-8,-6,-2,-8,-7,-7,-3,-2,1,0,19410,17646,903,111,25,24,0,0,1,1,0,0,42,41,0,0,7,6,1,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,1,1,0,0,2,0,0,0,79500000,0.008539,pre-covid
Matt Luff,F,L.A,2018-19,21,-2,Entry-Level,677777,R,1,0,0,0,33,-0.019999999999999962,-0.03999999999999998,0,-0.13,-33,1,-6,0,-38,0,-7,-1,0,5,0,22000,20216,0,919,45,40,0,4,8,6,0,1,17,17,0,0,4,4,0,0,12,12,0,0,4,3,0,0,1,0,0,0,1,1,0,0,3,3,0,0,19,18,0,0,3,3,0,0,6,4,0,0,79500000,0.008525,pre-covid
Matt Puempel,F,DET,2018-19,25,-2,Standard (2-way),675000,L,1,0,0,0,8,-0.020000000000000018,-0.040000000000000036,-0.14,-0.28,-9,-1,-1,1,-10,-2,-1,0,0,1,1,4993,4673,6,311,10,9,0,1,1,0,0,1,4,4,0,0,0,0,0,0,2,2,0,0,2,1,0,1,1,0,0,1,0,0,0,0,2,2,0,0,5,4,0,0,0,0,0,0,-2,-2,0,0,79500000,0.008491,pre-covid
Scott Harrington,D,CBJ,2018-19,25,6,Standard (1-way),675000,L,0,0,0,0,73,-0.06,-0.040000000000000036,0.03,0.10999999999999999,-44,3,4,3,-15,3,4,1,-2,0,0,57140,52395,3824,54,54,54,0,0,2,2,0,0,73,66,7,0,9,9,0,0,18,14,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,73,0,1,15,14,0,0,-8,-8,0,0,79500000,0.008491,pre-covid
Ashton Sautner,D,VAN,2018-19,24,-2,Standard (2-way),675000,L,0,0,0,0,17,-0.050000000000000044,-0.030000000000000027,-0.16,-1,-13,-4,2,0,-11,-3,1,0,0,0,0,14797,14300,235,24,21,21,0,0,0,0,0,0,25,25,0,0,3,3,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,1,1,1,0,0,0,0,0,0,79500000,0.008491,pre-covid
Frederik Gauthier,F,TOR,2018-19,23,3,Standard (2-way),675000,L,0,0,0,0,70,-0.08000000000000002,-0.07,-0.04000000000000001,-0.20999999999999996,-73,1,3,-5,-61,3,5,-3,-2,1,0,35175,33617,762,92,46,45,1,0,3,3,0,0,98,96,2,0,12,12,0,0,12,12,0,0,5,4,1,0,0,0,0,0,240,223,11,3,205,193,2,2,28,25,0,1,11,11,0,0,-8,-8,0,0,79500000,0.008491,pre-covid
Matt Donovan,D,NSH,2018-19,28,0,Standard (2-way),675000,L,0,0,0,0,2,-0.15999999999999998,-0.12000000000000005,0,0,2,0,0,0,3,0,0,0,0,0,0,887,872,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,-2,-2,0,0,79500000,0.008491,pre-covid
Tyler Lewington,D,WSH,2018-19,23,3,Standard (2-way),675000,R,0,0,0,0,2,0.13000000000000006,0.13000000000000006,1,0,3,3,-1,0,3,3,-1,0,0,0,0,1655,1589,66,0,3,3,0,0,1,1,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-2,-2,0,0,79500000,0.008491,pre-covid
Michael Chaput,F,MTL,2018-19,26,-4,Standard (2-way),675000,L,0,0,0,0,32,-0.11000000000000004,-0.040000000000000036,-0.05,-0.82,-55,-9,-10,-5,2,-4,-3,-2,-6,0,0,21458,17545,3708,36,31,30,1,0,0,0,0,0,53,52,1,0,7,4,3,0,8,7,1,0,1,1,0,0,0,0,0,0,124,106,15,0,120,100,1,1,17,12,0,1,5,5,0,0,4,6,-4,0,79500000,0.008491,pre-covid
Yannick Weber,D,NSH,2018-19,29,7,Standard (1-way),675000,R,0,0,0,0,62,-0.010000000000000009,-0.010000000000000009,0.16000000000000003,-0.19999999999999996,3,2,-3,-4,17,6,3,-2,-2,-1,0,44285,41306,1215,236,67,63,2,0,2,2,0,0,64,62,2,0,7,7,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,6,6,0,0,-14,-12,-2,0,79500000,0.008491,pre-covid
Josh Archibald,F,ARI,2018-19,25,1,Standard (1-way),675000,R,0,0,0,1,68,-0.12,-0.04999999999999999,-0.07,-0.20000000000000007,-115,-8,-3,-5,-35,-1,-4,-3,-8,2,0,55417,47153,6222,168,91,81,6,1,12,9,0,0,161,154,5,0,18,13,3,0,8,8,0,0,13,8,1,0,5,2,0,0,12,10,2,0,25,17,0,4,39,32,0,3,10,8,1,0,16,14,-2,0,79500000,0.008491,pre-covid
Markus Hannikainen,F,CBJ,2018-19,25,-5,Standard (1-way),675000,L,0,0,0,0,44,0,0,0.24000000000000002,0.17000000000000004,16,-5,-2,-2,18,-6,-3,-3,0,1,0,25024,23923,431,143,52,50,2,0,4,4,0,0,63,63,0,0,15,12,3,0,1,1,0,0,7,6,1,0,2,2,0,0,0,0,0,0,3,2,0,0,8,8,0,0,4,4,0,0,12,12,0,0,79500000,0.008491,pre-covid
Justin Holl,D,TOR,2018-19,26,-5,Standard (1-way),675000,R,0,0,0,0,11,-0.040000000000000036,-0.010000000000000009,0,-0.85,-2,-6,-5,-2,-1,-5,-5,-2,0,0,0,8248,8146,0,28,6,6,0,0,0,0,0,0,9,9,0,0,2,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,2,2,0,0,79500000,0.008491,pre-covid
Colin Blackwell,F,NSH,2018-19,25,-1,Standard (2-way),675000,R,0,0,0,0,6,0.06999999999999995,0.06999999999999995,0,-0.41000000000000003,2,-1,0,0,2,-1,0,0,0,0,0,3506,3420,0,33,5,5,0,0,0,0,0,0,10,10,0,0,2,2,0,0,3,3,0,0,1,1,0,0,0,0,0,0,13,13,0,0,16,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,79500000,0.008491,pre-covid
Matt Irwin,D,NSH,2018-19,30,5,Standard (1-way),675000,L,0,0,0,0,44,0.010000000000000009,0.010000000000000009,0.01999999999999999,-0.89,18,4,-4,1,28,5,-2,1,-1,0,0,29773,28407,507,1,50,50,0,0,1,1,0,0,80,78,1,0,8,8,0,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,0,0,6,6,0,0,-10,-10,0,0,79500000,0.008491,pre-covid
Kurtis MacDermid,D,L.A,2018-19,24,-1,Standard (2-way),675000,L,0,0,0,0,11,0.03999999999999998,0.07,-0.18,-0.76,-3,-1,0,1,2,-1,0,1,0,0,0,6169,5801,273,32,5,5,0,0,0,0,0,0,26,26,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,-2,-2,0,0,79500000,0.008491,pre-covid
