player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Dan Sexton,F,ANA,2010-11,23,Entry-Level,575000,R,1,0,0,0,-6,47,-0.019999999999999962,-0.030000000000000027,0.91,0,-7,-4,0,-1,-22,-8,-3,-2,0,13,2,32687,31186,47,1064,78,71,0,3,4,2,0,1,29,28,0,1,8,7,0,0,12,11,0,1,3,1,0,0,1,0,0,0,1,1,0,0,3,2,0,0,20,18,0,0,9,8,0,0,10,10,0,0,59400000,0.00968,pre-covid
Raymond Sawada,F,DAL,2010-11,25,Standard (2-way),575000,R,0,0,0,0,-1,1,0.09999999999999998,0.16999999999999993,0,0,2,-1,-1,0,2,-1,-1,0,0,0,0,350,350,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59400000,0.00968,pre-covid
Victor Oreskovich,F,VAN,2010-11,23,Standard (2-way),575000,R,0,0,0,0,-5,16,-0.040000000000000036,-0.030000000000000027,0,-0.87,8,1,1,0,8,1,1,0,0,0,0,7586,7514,0,51,19,19,0,0,0,0,0,0,28,28,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7,7,0,0,3,3,0,0,-8,-8,0,0,59400000,0.00968,pre-covid
Tim Brent,F,TOR,2010-11,26,Standard (2-way),575000,R,0,4,1,1,-6,79,-0.12,-0.07,-0.03,0.050000000000000044,-186,-20,-18,-4,-86,-6,-7,0,-19,26,8,55227,41716,8512,3349,60,50,5,2,8,7,1,0,104,95,4,3,23,17,5,0,20,19,1,0,4,4,0,0,1,1,0,0,410,292,84,11,378,267,8,39,58,35,0,6,12,7,1,4,-4,-2,-2,0,59400000,0.00968,pre-covid
Brad Staubitz,F,MIN,2010-11,25,Standard (1-way),575000,R,0,0,0,0,-5,71,-0.10999999999999999,-0.10999999999999999,0,-0.24,-114,-5,-3,1,-113,-4,-3,1,0,1,0,27757,27441,36,161,29,28,0,0,4,4,0,0,133,132,0,0,6,6,0,0,7,7,0,0,3,3,0,0,1,1,0,0,0,0,0,0,4,4,0,0,18,17,0,0,5,5,0,0,-42,-25,0,0,59400000,0.00968,pre-covid
Maxim Noreau,D,MIN,2010-11,23,Entry-Level,575000,R,0,0,0,0,-1,5,0.09000000000000008,-0.010000000000000009,0,-0.030000000000000027,4,-1,4,2,-3,-1,3,1,0,7,0,4286,3070,79,913,8,4,0,2,0,0,0,0,2,2,0,0,3,3,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,0,0,0,59400000,0.00968,pre-covid
Adam Henrique,F,N.J,2010-11,20,Entry-Level,575000,L,0,0,0,0,1,1,0.039999999999999925,-0.07999999999999996,0,0,7,1,0,0,4,1,0,0,0,3,0,801,756,0,45,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,59400000,0.00968,pre-covid
Adam McQuaid,D,BOS,2010-11,23,Standard (2-way),575000,R,0,0,0,0,38,67,-0.07,-0.020000000000000018,-0.04000000000000001,0.15000000000000002,-106,22,-4,4,-43,23,-4,2,-5,3,0,59760,53567,5476,201,46,45,0,0,3,3,0,0,102,97,5,0,5,5,0,0,15,14,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,131,107,0,5,12,11,0,0,5,16,-6,-7,59400000,0.00968,pre-covid
Nate Guenin,D,CBJ,2010-11,27,Standard (2-way),575000,R,0,0,0,0,-3,3,0.030000000000000027,-0.09000000000000002,-0.06,0.25,4,-3,-1,-3,1,-3,-2,-3,0,3,0,2663,2426,122,68,2,2,0,0,0,0,0,0,11,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,-2,-2,0,0,59400000,0.00968,pre-covid
Matt Hendricks,F,WSH,2010-11,29,Standard (2-way),575000,L,1,1,0,0,-4,77,-0.040000000000000036,-0.020000000000000018,0.010000000000000009,-0.030000000000000027,-19,-10,0,1,9,-6,1,0,-10,21,4,52922,45089,5372,1254,113,101,4,6,9,8,0,1,169,161,5,1,18,16,2,0,10,10,0,0,6,6,0,0,2,2,0,0,52,37,9,2,46,36,2,2,38,27,0,4,16,14,0,1,-12,-17,0,7,59400000,0.00968,pre-covid
Patrice Cormier,F,ATL,2010-11,20,Entry-Level,575000,L,0,0,0,0,-5,21,-0.04999999999999999,-0.03999999999999998,-0.13,0.14,-22,-6,0,-1,-21,-3,1,0,-1,5,0,12152,11664,58,287,27,27,0,0,1,1,0,0,31,29,1,1,6,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,39,34,2,3,28,23,0,1,15,15,0,0,1,1,0,0,13,13,0,0,59400000,0.00968,pre-covid
Brandon Mashinter,F,S.J,2010-11,21,Entry-Level,569167,L,0,0,0,0,-2,13,-0.050000000000000044,-0.050000000000000044,0,0,-17,-2,-1,0,-18,-2,-1,0,0,1,0,4974,4795,0,152,5,5,0,0,0,0,0,0,16,16,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,59400000,0.009582,pre-covid
Dwight King,F,L.A,2010-11,20,Entry-Level,566667,L,0,0,0,0,-2,6,-0.06,-0.04999999999999999,0,-0.96,-1,-2,-1,-1,-1,-2,-1,-1,0,0,0,4220,4178,0,27,3,3,0,0,0,0,0,0,7,6,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,59400000,0.00954,pre-covid
TJ Brodie,D,CGY,2010-11,20,Entry-Level,566667,L,0,0,0,0,-2,3,0.05999999999999994,-0.020000000000000018,-0.5,-0.030000000000000027,1,-3,0,-1,-3,-2,0,-1,0,4,-1,2881,2328,53,496,1,1,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-2,0,0,-2,59400000,0.00954,pre-covid
Lance Bouma,F,CGY,2010-11,20,Entry-Level,563333,L,0,0,0,0,-1,16,0.030000000000000027,0.020000000000000018,0,0,1,-1,-1,0,1,-1,-1,0,0,0,0,5638,5632,0,0,9,9,0,0,0,0,0,0,15,15,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6,0,0,1,1,0,0,4,4,0,0,59400000,0.009484,pre-covid
Cal O'Reilly,F,NSH,2010-11,23,Standard (1-way),562500,L,1,3,0,0,4,38,0.07000000000000006,-0.020000000000000018,-0.03,0,101,7,10,1,27,4,3,0,-2,62,2,38537,31789,702,4922,44,29,0,11,6,5,0,0,5,5,0,0,29,23,0,2,14,7,0,6,3,2,0,1,2,2,0,0,231,183,4,33,266,209,30,3,13,13,0,0,12,8,0,2,12,12,0,0,59400000,0.00947,pre-covid
Chris Porter,F,STL,2010-11,26,Standard (2-way),562500,L,0,0,0,0,-4,45,-0.030000000000000027,0,0,0.07999999999999996,3,-4,-6,-4,17,-4,-3,-4,0,0,0,28039,26641,1112,95,55,54,1,0,3,3,0,0,91,89,1,1,10,10,0,0,5,5,0,0,4,4,0,0,0,0,0,0,12,11,0,0,10,8,0,0,5,4,0,0,4,4,0,0,4,6,-2,0,59400000,0.00947,pre-covid
Derek Dorsett,F,CBJ,2010-11,23,Standard (1-way),562500,R,0,0,0,3,-14,76,-0.09000000000000002,-0.040000000000000036,0.05,0.010000000000000009,-105,-22,-5,-8,-33,-17,-2,-7,-4,3,-1,60230,52246,6976,474,112,100,10,2,4,4,0,0,195,189,5,0,25,19,6,0,7,7,0,0,7,6,1,0,2,2,0,0,19,18,1,0,32,28,1,2,37,24,0,3,13,10,3,0,5,6,-6,6,59400000,0.00947,pre-covid
Keith Aulie,D,TOR,2010-11,21,Entry-Level,558333,L,0,0,0,0,-1,40,-0.10999999999999999,-0.04999999999999999,-0.06999999999999999,0.020000000000000018,-176,-12,-13,-9,-100,2,-5,-2,-10,5,0,45902,39454,4741,566,32,26,2,2,2,2,0,0,98,86,7,0,5,4,1,0,46,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,64,0,6,0,0,0,0,-16,-12,-2,0,59400000,0.0094,pre-covid
Zack Smith,F,OTT,2010-11,22,Entry-Level,558333,L,0,0,0,0,-9,55,0,0.020000000000000018,0.030000000000000013,0.050000000000000044,-29,-15,-4,-2,-6,-11,0,1,-4,16,0,41601,36434,3305,1353,78,70,2,5,4,4,0,0,129,125,3,0,21,15,6,0,13,10,2,0,7,6,1,0,2,2,0,0,209,184,12,7,179,133,9,23,27,23,0,3,5,5,0,0,-42,-41,-2,-2,59400000,0.0094,pre-covid
Wayne Simmonds,F,L.A,2010-11,21,Entry-Level,556667,R,1,0,0,0,-3,80,-0.020000000000000018,-0.050000000000000044,0.29000000000000004,-0.010000000000000009,-12,3,15,6,-62,0,8,4,0,49,4,64584,59115,400,4063,117,101,1,12,14,13,0,1,125,118,1,3,30,30,0,0,44,35,0,9,13,12,0,1,3,3,0,0,7,7,0,0,12,10,0,1,23,22,0,0,16,16,0,0,-11,-9,0,-4,59400000,0.009371,pre-covid
Paul Byron,F,BUF,2010-11,21,Entry-Level,555000,L,0,0,0,0,0,8,0.020000000000000018,0.040000000000000036,-0.08,0.09999999999999998,1,0,3,0,0,-1,2,-1,0,1,0,5258,4989,98,40,5,5,0,0,1,1,0,0,18,18,0,0,8,6,0,1,2,2,0,0,1,1,0,0,0,0,0,0,29,28,0,0,42,39,0,1,2,2,0,0,1,0,0,0,6,6,0,0,59400000,0.009343,pre-covid
Dave Scatchard,F,STL,2010-11,34,Standard (2-way),550000,R,0,0,0,0,1,8,-0.050000000000000044,-0.050000000000000044,0,-0.94,-3,0,-1,-1,-2,1,0,0,-1,0,0,2283,2264,1,10,6,6,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,11,0,1,14,14,0,0,0,0,0,0,1,1,0,0,-6,-6,0,0,59400000,0.009259,pre-covid
Steve Begin,F,NSH,2010-11,32,Standard (2-way),550000,L,0,0,0,0,-2,2,-0.09999999999999998,-0.06,0,0,-2,-2,0,0,-2,-2,0,0,0,0,0,1177,1147,0,0,2,2,0,0,0,0,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,59400000,0.009259,pre-covid
Sergei Kostitsyn,F,NSH,2010-11,23,Standard (1-way),550000,L,4,11,1,0,10,77,0.050000000000000044,-0.010000000000000009,-0.01999999999999999,-0.020000000000000018,47,29,15,17,-44,15,5,10,0,93,17,70174,57898,1585,8430,93,69,3,13,23,16,1,4,41,36,0,2,28,25,0,1,44,36,0,6,18,11,0,4,10,6,0,2,1,0,0,1,5,2,1,0,15,11,0,3,27,17,0,9,4,6,0,-2,59400000,0.009259,pre-covid
Matt Lashoff,D,TOR,2010-11,23,Standard (1-way),550000,L,0,1,0,0,1,11,0.04999999999999999,-0.010000000000000009,0.15000000000000002,-0.07999999999999996,-6,3,-4,0,-11,4,-2,1,0,6,0,9129,7624,200,1235,8,4,0,4,0,0,0,0,10,10,0,0,6,4,1,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,1,1,1,0,0,1,3,1,0,2,59400000,0.009259,pre-covid
Matt D'Agostini,F,STL,2010-11,23,Standard (1-way),550000,R,6,8,0,0,8,82,0.050000000000000044,0,0.020000000000000004,0.020000000000000018,125,28,20,12,17,7,3,3,0,91,16,72615,63316,345,7789,163,130,1,23,21,14,0,6,70,66,1,1,24,21,0,3,12,12,0,0,16,10,0,3,5,4,0,1,21,19,0,2,34,31,1,0,36,34,0,1,25,17,0,5,6,4,0,0,59400000,0.009259,pre-covid
Tim Jackman,F,CGY,2010-11,28,Standard (1-way),550000,R,1,2,0,0,4,82,0.09999999999999998,0.07999999999999996,-0.07,0.010000000000000009,152,13,17,9,108,5,5,2,0,46,7,48334,43603,609,3659,131,117,0,13,10,9,0,1,133,129,1,3,23,22,0,0,12,10,0,2,13,10,0,3,4,3,0,1,6,6,0,0,10,8,0,1,21,20,0,0,13,11,0,2,4,2,0,0,59400000,0.009259,pre-covid
Derek Smith,D,OTT,2010-11,25,Standard (2-way),550000,L,0,0,0,0,3,9,0.10999999999999999,0.08999999999999997,-0.19,-0.10999999999999999,21,3,3,0,14,3,3,0,0,3,0,8271,7626,28,324,13,10,0,1,0,0,0,0,5,5,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,1,1,0,0,4,4,0,0,59400000,0.009259,pre-covid
Marc-Antoine Pouliot,F,T.B,2010-11,25,Standard (2-way),550000,R,0,0,0,0,-2,3,0.020000000000000018,-0.06999999999999995,0,0.18000000000000005,1,-2,0,0,1,-2,0,0,0,1,0,1938,1570,35,307,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,3,0,1,8,4,1,0,0,0,0,0,0,0,0,0,2,2,0,0,59400000,0.009259,pre-covid
Colin Stuart,F,BUF,2010-11,27,Standard (2-way),550000,L,0,0,0,0,1,3,0.040000000000000036,0.11000000000000004,-0.13,-0.67,1,1,2,0,5,1,2,0,0,0,0,2368,2230,104,2,5,5,0,0,0,0,0,0,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,3,0,0,0,0,0,0,-2,-2,0,0,59400000,0.009259,pre-covid
Blair Jones,F,T.B,2010-11,23,Standard (2-way),550000,R,0,0,0,0,-3,18,0.040000000000000036,0.040000000000000036,0,-0.83,6,-2,-2,1,7,-2,-2,1,0,-1,0,8655,8601,0,4,20,19,0,0,1,1,0,0,12,12,0,0,5,5,0,0,5,5,0,0,1,1,0,0,0,0,0,0,46,46,0,0,40,38,0,0,6,6,0,0,2,2,0,0,8,4,0,0,59400000,0.009259,pre-covid
Andre Benoit,D,OTT,2010-11,26,Standard (2-way),550000,L,0,1,0,0,-1,8,0.09000000000000002,0,-0.18,0.1499999999999999,19,1,2,2,7,-1,1,2,0,7,2,8081,6794,53,853,17,13,0,2,0,0,0,0,5,5,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,0,0,1,-4,-2,0,-2,59400000,0.009259,pre-covid
Mike Weber,D,BUF,2010-11,22,Standard (2-way),550000,L,0,0,0,0,10,58,-0.06,-0.030000000000000027,0.010000000000000009,0.14,-37,8,-12,-4,17,8,-7,-2,-4,1,0,58789,52017,4981,222,53,45,6,1,4,3,0,0,158,146,6,1,14,7,5,0,34,32,2,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,99,78,0,6,13,12,0,0,-32,-28,-4,2,59400000,0.009259,pre-covid
David Desharnais,F,MTL,2010-11,23,Standard (2-way),550000,L,4,4,0,0,-3,43,0.040000000000000036,0.010000000000000009,0.1,-0.07999999999999996,52,6,5,3,20,-1,-1,-2,-3,43,10,33206,25368,2221,4721,55,40,4,10,8,4,0,4,16,14,0,1,10,5,3,2,6,5,1,0,7,3,0,4,4,1,0,3,221,180,11,21,224,177,18,13,19,14,2,2,14,9,0,3,6,2,0,0,59400000,0.009259,pre-covid
Andrew MacDonald,D,NYI,2010-11,23,Standard (1-way),550000,L,1,11,0,0,10,60,0.02999999999999997,0.010000000000000009,-0.009999999999999981,0.010000000000000009,-29,15,9,2,-51,2,-1,0,-9,107,16,84291,62764,8169,10178,72,47,1,20,4,2,0,1,38,32,6,0,49,37,5,3,35,25,1,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,160,120,6,17,23,7,0,9,-6,-4,-11,11,59400000,0.009259,pre-covid
John McCarthy,F,S.J,2010-11,23,Entry-Level,550000,L,0,0,0,0,-8,37,-0.08000000000000007,-0.06000000000000005,0.04000000000000001,-0.85,-7,-10,-1,-2,1,-8,1,-1,-2,0,0,19409,18267,1045,21,41,40,1,0,2,2,0,0,28,28,0,0,7,5,2,0,5,5,0,0,6,6,0,0,1,1,0,0,13,12,1,0,23,22,0,0,9,9,0,0,2,2,0,0,-2,-2,0,0,59400000,0.009259,pre-covid
Tim Kennedy,F,FLA,2010-11,24,Standard (1-way),550000,L,0,0,0,0,0,6,-0.050000000000000044,-0.09000000000000002,0,-0.1499999999999999,-8,0,3,0,-7,0,3,0,0,0,0,3737,3635,0,64,2,2,0,0,0,0,0,0,16,16,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,18,17,0,0,6,6,0,0,1,1,0,0,0,0,0,0,59400000,0.009259,pre-covid
Chris Conner,F,PIT,2010-11,26,Standard (2-way),550000,L,0,0,0,0,6,60,0.040000000000000036,0.020000000000000018,0.04999999999999999,0.030000000000000027,70,6,8,4,59,8,8,5,-1,14,1,42544,39542,15,2159,91,85,0,2,7,7,0,0,50,49,0,1,15,15,0,0,7,5,0,2,6,6,0,0,2,2,0,0,1,1,0,0,3,0,0,0,20,19,0,0,9,9,0,0,8,8,0,0,59400000,0.009259,pre-covid
David Schlemko,D,ARI,2010-11,23,Standard (2-way),550000,L,1,5,0,0,4,43,0.06000000000000005,0.020000000000000018,0.13999999999999999,-0.07999999999999996,54,12,0,5,17,9,-3,2,-2,31,4,41376,35134,1059,4137,47,39,0,3,4,4,0,0,56,54,0,2,3,2,1,0,21,19,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,46,2,2,10,5,0,5,-14,-12,0,-2,59400000,0.009259,pre-covid
Craig Adams,F,PIT,2010-11,33,Standard (1-way),550000,R,0,0,2,2,-2,80,-0.18000000000000005,-0.07000000000000006,-0.03,-0.91,-166,-30,-19,-10,3,-13,5,-3,-15,-1,0,58496,43016,13376,147,90,73,16,0,4,1,2,0,171,156,14,0,24,12,11,0,15,12,2,0,12,10,1,0,2,1,0,0,194,124,57,0,271,155,0,17,64,35,0,5,11,7,2,0,-10,6,-8,4,59400000,0.009259,pre-covid
Grant Clitsome,D,CBJ,2010-11,25,Standard (2-way),550000,L,2,8,0,0,2,31,0.07999999999999996,-0.020000000000000018,0,0.06999999999999995,84,13,1,4,-10,2,-6,-4,-4,108,9,39560,28869,3001,5984,50,28,1,16,4,2,0,1,67,57,3,3,6,6,0,0,13,10,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,0,2,15,4,0,5,-10,-10,0,0,59400000,0.009259,pre-covid
Clayton Stoner,D,MIN,2010-11,25,Standard (1-way),550000,L,0,0,0,0,6,57,-0.07999999999999996,-0.030000000000000027,0,0.10999999999999999,-178,-2,-3,0,-111,2,2,3,-6,2,1,57672,49660,6974,224,40,36,1,0,2,2,0,0,110,101,8,0,23,16,5,0,24,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,67,0,5,7,7,0,0,-41,-38,-8,0,59400000,0.009259,pre-covid
Frazer McLaren,F,S.J,2010-11,22,Entry-Level,543333,L,0,0,0,0,-1,9,-0.18999999999999995,-0.15000000000000002,0,-0.89,-6,-1,0,0,-5,-1,0,0,0,0,0,2296,2282,0,4,1,1,0,0,0,0,0,0,6,6,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59400000,0.009147,pre-covid
Jason Demers,D,S.J,2010-11,22,Entry-Level,543333,R,0,6,0,0,18,75,0.039999999999999925,0.030000000000000027,0.020000000000000018,0,197,21,27,5,119,18,17,3,-12,162,15,87739,69271,6843,9536,105,68,2,30,2,2,0,0,87,72,7,3,30,20,7,2,49,34,3,12,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,72,55,3,6,22,15,0,6,-6,-10,2,2,59400000,0.009147,pre-covid
Mark Fayne,D,N.J,2010-11,23,Entry-Level,542500,R,0,4,0,0,10,58,0.040000000000000036,0.050000000000000044,-0.04999999999999999,-0.040000000000000036,64,10,-10,-1,66,8,-4,-2,-4,32,4,61954,55871,1800,2428,78,70,0,8,4,4,0,0,52,46,0,1,13,12,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,0,3,10,5,0,4,-12,-4,-4,-2,59400000,0.009133,pre-covid
Bryan Bickell,F,CHI,2010-11,24,Standard (1-way),541667,L,1,1,0,0,10,78,-0.030000000000000027,-0.08000000000000007,0.88,-0.030000000000000027,-9,15,-19,-2,-58,9,-21,-4,0,40,8,64762,59600,43,4172,130,115,0,10,17,15,0,2,178,175,0,3,34,31,0,1,7,7,0,0,7,5,0,1,4,3,0,1,3,3,0,0,9,8,0,0,13,12,0,0,20,18,0,1,8,4,0,0,59400000,0.009119,pre-covid
Mike Brown,F,TOR,2010-11,25,Standard (1-way),537500,R,1,0,0,1,0,50,-0.13,-0.07,0.07,0.13,-112,-11,-16,-7,-63,1,-10,-2,-12,6,1,30282,24942,4658,319,59,53,4,1,3,2,0,1,105,100,5,0,11,8,2,0,15,14,1,0,5,4,0,1,1,0,0,1,4,3,1,0,11,9,0,0,27,14,0,3,5,4,1,0,0,-5,0,5,59400000,0.009049,pre-covid
Nick Palmieri,F,N.J,2010-11,20,Entry-Level,536667,R,1,1,0,0,9,43,0.010000000000000009,0,0,-0.040000000000000036,18,11,8,7,4,8,5,4,0,15,2,36960,34520,0,1427,66,61,0,4,9,7,0,1,36,36,0,0,16,16,0,0,16,16,0,0,10,8,0,1,5,3,0,1,2,1,0,1,0,0,0,0,8,8,0,0,8,7,0,1,8,8,0,0,59400000,0.009035,pre-covid
Jared Spurgeon,D,MIN,2010-11,20,Entry-Level,526667,R,2,4,0,0,-1,53,0.07,0.019999999999999962,0.020000000000000004,0,7,9,14,5,-41,-2,5,2,-2,57,11,47929,41416,883,4460,38,24,0,11,4,1,0,2,37,33,0,2,11,10,0,1,15,13,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,38,1,1,8,4,0,4,10,6,0,0,59400000,0.008866,pre-covid
Matt Smaby,D,T.B,2010-11,25,Standard (1-way),525000,L,0,0,0,0,2,32,0.040000000000000036,0.040000000000000036,0.039999999999999994,-0.75,21,0,2,0,28,1,1,-1,-2,0,0,13421,12555,705,58,9,9,0,0,0,0,0,0,45,41,4,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,-6,-8,0,0,59400000,0.008838,pre-covid
Noah Welch,D,ATL,2010-11,27,Standard (2-way),525000,L,0,0,0,0,-1,2,0.06999999999999995,0.10999999999999999,0,0,-6,-1,0,-1,-6,-1,0,-1,0,0,0,2106,2092,0,0,1,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,59400000,0.008838,pre-covid
Brett Festerling,D,ANA,2010-11,24,Standard (2-way),525000,L,0,0,0,0,-2,1,-0.11000000000000001,-0.019999999999999962,0,-0.8,-14,-2,-1,0,-8,-2,0,0,0,0,0,893,477,395,21,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,59400000,0.008838,pre-covid
Kevin Westgarth,F,L.A,2010-11,26,Standard (1-way),525000,R,0,0,0,0,-4,56,-0.050000000000000044,-0.040000000000000036,-0.11,-0.77,-7,-6,-8,-5,-5,-6,-7,-5,0,0,0,18266,18211,18,18,20,20,0,0,0,0,0,0,59,59,0,0,5,5,0,0,11,11,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,5,5,0,0,3,3,0,0,-18,-18,0,0,59400000,0.008838,pre-covid
Ryan Wilson,D,COL,2010-11,23,Entry-Level,525000,L,1,1,0,0,-9,67,-0.06,-0.019999999999999962,0.09000000000000001,0,-136,-27,3,-12,-56,-10,14,0,-19,31,5,79620,64949,9197,3032,62,50,3,4,3,1,0,1,135,119,11,3,28,23,2,1,31,26,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110,87,3,13,13,12,0,0,-14,-18,-2,4,59400000,0.008838,pre-covid
Frans Nielsen,F,NYI,2010-11,26,Standard (1-way),525000,L,0,7,7,1,13,71,0.02999999999999997,0.07,0.020000000000000018,0.030000000000000027,0,8,4,9,35,8,9,5,-12,104,11,75672,50658,11891,10239,156,105,18,19,13,7,4,0,23,18,2,1,66,53,10,1,33,23,1,9,13,7,3,0,6,2,2,0,446,340,53,20,519,388,27,46,63,35,1,14,31,18,1,7,31,16,-4,10,59400000,0.008838,pre-covid
Jack Hillen,D,NYI,2010-11,24,Standard (1-way),525000,L,0,1,0,1,-5,64,-0.02999999999999997,0,-0.009999999999999981,-0.06999999999999995,-107,-14,-21,-4,-59,-2,-1,0,-9,27,1,72261,60325,6752,3002,81,74,0,3,4,4,0,0,54,49,3,0,39,30,3,2,26,22,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,113,2,13,18,13,1,1,-14,-16,-2,4,59400000,0.008838,pre-covid
