player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Taylor Hall,F,EDM,2012-13,20,Entry-Level,900000,L,4,10,0,0,5,45,0.17999999999999994,0.08000000000000002,-0.1,0.07999999999999996,132,23,17,13,27,5,-1,1,-1,80,16,50275,39937,133,7779,154,119,0,19,16,12,0,4,24,19,0,1,31,26,0,3,29,25,0,4,12,7,0,5,7,4,0,3,29,19,0,5,24,18,0,0,20,18,0,0,34,21,0,9,9,15,0,-6,60000000,0.015,pre-covid
Tyler Seguin,F,BOS,2012-13,20,Entry-Level,900000,R,4,5,0,0,21,48,0.13,0.07999999999999996,0.78,-0.010000000000000009,213,32,23,14,138,22,8,6,0,57,6,49004,41110,16,5948,161,128,0,21,16,10,0,3,25,21,0,1,18,13,0,0,30,25,0,3,16,10,0,1,7,3,0,1,22,18,0,3,23,16,2,0,6,6,0,0,16,12,0,2,0,0,0,-4,60000000,0.015,pre-covid
Beau Bennett,F,PIT,2012-13,20,Entry-Level,900000,R,2,4,0,0,9,26,0.030000000000000027,-0.030000000000000027,-0.14,-0.06999999999999995,18,17,11,6,-18,7,2,1,0,28,8,19192,16433,4,2357,30,25,0,3,3,2,0,0,28,26,0,2,10,8,0,2,7,6,0,1,3,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,9,9,0,0,11,7,0,3,2,2,0,0,60000000,0.015,pre-covid
Tim Erixon,D,CBJ,2012-13,21,Entry-Level,900000,L,0,2,0,0,4,31,0.020000000000000018,0.010000000000000009,-0.19,-0.06000000000000005,-11,7,5,5,-27,5,4,4,0,18,2,29195,26627,341,1674,21,15,0,5,0,0,0,0,20,19,0,0,0,0,0,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,1,1,5,3,0,1,-6,-6,0,0,60000000,0.015,pre-covid
Nate Thompson,F,T.B,2012-13,27,Standard (1-way),900000,L,0,0,0,0,-2,45,-0.12,-0.03999999999999998,-0.06999999999999999,-0.1499999999999999,-118,-13,-26,-12,-31,-2,-3,-1,-9,0,0,38711,31094,6142,147,58,56,1,0,7,7,0,0,85,81,2,0,21,15,6,0,12,11,1,0,4,4,0,0,2,2,0,0,310,233,53,3,295,214,2,15,31,19,0,1,8,6,0,0,0,-2,-2,0,60000000,0.015,pre-covid
Kyle Palmieri,F,ANA,2012-13,21,Entry-Level,900000,R,2,1,0,0,7,42,0.07000000000000006,0.020000000000000018,0,0,45,6,-6,1,10,4,-6,1,0,39,3,31064,27460,0,3359,92,80,0,11,10,8,0,2,48,45,0,3,14,13,0,0,7,6,0,1,6,5,0,1,2,2,0,0,1,1,0,0,11,10,0,0,10,10,0,0,11,10,0,1,10,10,0,0,60000000,0.015,pre-covid
Cam Fowler,D,ANA,2012-13,20,Entry-Level,900000,L,1,7,0,0,-1,37,0.050000000000000044,-0.030000000000000027,-0.04999999999999999,-0.040000000000000036,16,8,10,2,-53,1,5,-1,0,73,9,45375,37497,972,5487,50,28,0,19,1,0,0,1,19,18,0,1,5,5,0,0,30,26,0,3,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,41,35,5,0,10,5,0,5,8,4,2,0,60000000,0.015,pre-covid
Mika Zibanejad,F,OTT,2012-13,19,Entry-Level,894167,R,3,2,0,0,6,42,0.05999999999999994,0.010000000000000009,-0.18,-0.07000000000000006,90,16,9,3,37,8,5,-2,0,46,5,34187,27921,46,4601,90,64,0,19,7,3,0,3,82,79,0,0,12,11,0,0,7,3,0,3,6,2,0,3,3,0,0,2,159,127,0,24,184,142,3,1,19,18,0,0,13,12,0,1,14,10,0,0,60000000,0.014903,pre-covid
Nicklas Jensen,F,VAN,2012-13,19,Entry-Level,894167,L,0,0,0,0,-1,2,-0.030000000000000027,-0.07000000000000006,0,0.10999999999999999,-4,-1,-2,0,-4,-1,-2,0,0,0,0,1662,1610,0,52,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,0.014903,pre-covid
Ryan Murphy,D,CAR,2012-13,19,Entry-Level,894167,R,0,0,0,0,-4,4,-0.08000000000000002,-0.10000000000000003,0.2,0.10999999999999999,-6,-3,3,1,-11,-4,2,0,0,8,1,5055,4331,161,431,7,6,0,1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,1,0,0,0,0,-2,-2,0,0,60000000,0.014903,pre-covid
Jonathan Huberdeau,F,FLA,2012-13,19,Entry-Level,894167,L,2,7,0,0,-15,48,0.10000000000000003,0.030000000000000027,0.18,-0.020000000000000018,114,-3,10,5,16,-12,3,-1,-1,82,13,48751,40485,143,6529,112,87,0,16,14,11,0,2,33,29,0,2,17,15,1,1,28,22,0,5,11,5,0,4,4,2,0,1,11,6,0,1,22,16,1,0,19,18,0,1,17,8,0,7,10,10,0,0,60000000,0.014903,pre-covid
J.T. Miller,F,NYR,2012-13,19,Entry-Level,894167,L,1,1,0,0,-7,26,0.020000000000000018,-0.040000000000000036,-0.11,0.08999999999999997,24,-4,1,1,-4,-7,-3,-1,0,29,2,21097,18500,7,2417,43,37,0,6,2,1,0,1,47,46,0,0,4,4,0,0,5,3,0,2,3,1,0,2,1,0,0,1,63,49,0,13,55,50,0,0,12,12,0,0,2,1,0,1,6,4,0,0,60000000,0.014903,pre-covid
Jamie Oleksiak,D,DAL,2012-13,19,Entry-Level,894167,L,0,0,0,0,-5,16,-0.06000000000000005,-0.040000000000000036,0.020000000000000018,0,-17,-8,-17,-6,-4,-5,-13,-3,-1,0,0,14240,13252,721,0,11,10,1,0,0,0,0,0,32,26,3,0,2,2,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,0,0,2,2,0,0,2,0,0,0,60000000,0.014903,pre-covid
Mark Scheifele,F,WPG,2012-13,19,Entry-Level,894167,R,0,0,0,0,0,4,0.020000000000000018,-0.020000000000000018,0,0.15000000000000002,0,2,2,3,-5,0,1,1,0,5,2,2766,2593,0,163,6,5,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,2,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,60000000,0.014903,pre-covid
Sven Baertschi,F,CGY,2012-13,19,Entry-Level,894167,L,0,0,0,0,0,20,0.06,0.010000000000000009,0,0.050000000000000044,12,3,3,1,-11,-2,-1,-3,-1,21,4,16078,13476,259,1739,28,23,1,3,3,2,0,0,12,11,0,1,12,11,0,0,5,3,0,2,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,7,6,0,0,6,12,0,-4,60000000,0.014903,pre-covid
Tom Wandell,F,DAL,2012-13,25,Standard (1-way),892500,L,0,0,0,0,0,18,0.03999999999999998,0.019999999999999962,0.16999999999999998,0.21999999999999997,-14,0,3,2,-12,0,2,2,0,2,0,9117,8655,323,104,14,14,0,0,1,1,0,0,15,15,0,0,8,8,0,0,6,6,0,0,1,1,0,0,1,1,0,0,46,41,2,3,65,63,1,1,9,9,0,0,0,0,0,0,4,4,-2,2,60000000,0.014875,pre-covid
Jordan Caron,F,BOS,2012-13,21,Entry-Level,886667,L,0,0,0,0,1,17,-0.09000000000000002,-0.11000000000000004,0,0.18999999999999995,-19,1,3,3,-24,1,3,3,0,5,0,9594,9302,0,289,20,18,0,2,1,1,0,0,18,18,0,0,3,3,0,0,3,3,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,-4,-4,0,0,60000000,0.014778,pre-covid
Jakub Kindl,D,DET,2012-13,25,Standard (1-way),883333,L,2,3,0,0,19,41,0.08999999999999997,0.020000000000000018,0,0,115,23,1,7,47,15,-5,2,-1,77,8,45648,37664,586,6233,76,53,1,19,4,3,0,1,46,39,1,4,8,8,0,0,30,23,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,1,1,9,7,0,2,-16,-14,-2,0,60000000,0.014722,pre-covid
Anton Lander,F,EDM,2012-13,21,Entry-Level,880000,L,0,0,0,1,-4,11,-0.040000000000000036,0.009999999999999953,0.07999999999999999,-0.86,-40,-6,-5,-3,-18,-5,-1,-1,-1,0,0,7278,6053,1107,5,11,8,2,0,0,0,0,0,7,7,0,0,5,3,2,0,7,7,0,0,1,1,0,0,0,0,0,0,27,26,1,0,28,23,0,0,2,2,0,0,1,0,1,0,0,2,-2,0,60000000,0.014667,pre-covid
Teemu Hartikainen,F,EDM,2012-13,22,Entry-Level,875000,L,1,2,0,0,-8,23,0.08000000000000002,0,0,0.009999999999999898,13,-2,5,0,-13,-7,2,-2,0,24,5,14584,11748,10,2632,21,18,0,3,1,0,0,1,22,19,0,3,6,6,0,0,2,2,0,0,3,2,0,1,0,0,0,0,1,1,0,0,3,2,0,0,3,3,0,0,2,0,0,2,-2,-2,0,0,60000000,0.014583,pre-covid
Mattias Tedenby,F,N.J,2012-13,22,Entry-Level,875000,L,0,0,0,0,0,4,-0.12,-0.09999999999999998,0,-0.85,-7,0,0,-1,-7,0,0,-1,0,0,0,2158,2108,0,50,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,60000000,0.014583,pre-covid
Brendan Smith,D,DET,2012-13,23,Entry-Level,875000,L,0,2,0,0,-2,34,0.020000000000000018,0.020000000000000018,0.04999999999999999,0.030000000000000027,56,-2,-5,0,55,0,-5,0,-5,20,2,37538,31955,2506,2345,33,23,3,4,0,0,0,0,20,16,3,0,10,9,1,0,27,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,0,3,8,6,0,2,0,-2,-2,0,60000000,0.014583,pre-covid
Travis Hamonic,D,NYI,2012-13,21,Entry-Level,875000,R,1,2,0,1,-12,48,-0.09000000000000002,-0.050000000000000044,-0.07999999999999999,-0.040000000000000036,-64,-23,-8,-7,5,-12,-2,-2,-15,38,5,65675,53017,7255,3429,83,66,1,9,3,2,0,1,59,54,3,1,34,26,6,1,46,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,87,2,12,7,4,1,2,-6,-4,-6,4,60000000,0.014583,pre-covid
Roman Josi,D,NSH,2012-13,22,Entry-Level,875000,L,1,6,0,0,-7,48,0.08000000000000002,-0.009999999999999953,0.13999999999999999,0.09999999999999998,77,0,17,1,-17,-3,12,1,-6,114,11,67765,54232,2471,7967,96,67,0,18,5,2,0,0,31,26,3,1,16,15,0,1,20,16,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73,63,1,4,13,7,0,5,4,6,-2,0,60000000,0.014583,pre-covid
Viktor Stalberg,F,CHI,2012-13,26,Standard (1-way),875000,L,0,2,0,0,15,47,0.06999999999999995,0.010000000000000009,-0.15,-0.010000000000000009,87,25,-3,11,33,15,-8,5,0,49,8,39822,33104,86,5953,113,96,0,9,9,9,0,0,43,41,0,2,22,21,0,0,11,9,0,1,7,6,0,0,4,4,0,0,0,0,0,0,1,1,0,0,14,14,0,0,14,10,0,2,-2,0,0,-2,60000000,0.014583,pre-covid
Kevin Shattenkirk,D,STL,2012-13,23,Entry-Level,875000,R,2,9,0,0,1,48,0.07999999999999996,0.050000000000000044,-0.03,-0.040000000000000036,125,8,5,8,77,7,-3,2,-9,94,12,61288,46324,4983,7119,84,58,0,23,5,3,0,2,55,50,1,3,22,14,4,3,22,16,2,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,59,48,1,6,18,11,0,7,-16,-14,0,-2,60000000,0.014583,pre-covid
Matt Frattin,F,TOR,2012-13,24,Standard (1-way),875000,R,0,0,0,0,5,25,0.06,0.04999999999999999,-0.11,0.16999999999999993,-18,6,0,3,-26,5,-2,3,0,8,0,19839,18841,18,762,42,37,0,4,7,6,0,0,55,55,0,0,10,10,0,0,13,13,0,0,3,3,0,0,2,2,0,0,5,3,0,2,3,3,0,0,11,11,0,0,6,6,0,0,4,4,0,0,60000000,0.014583,pre-covid
Ryan McDonagh,D,NYR,2012-13,23,Entry-Level,875000,L,0,1,0,1,14,47,-0.030000000000000027,0.030000000000000027,-0.07,0.10000000000000009,39,-4,-7,2,134,9,12,7,-16,11,0,68690,57922,6971,1809,83,75,2,1,4,3,0,0,69,58,5,1,27,21,1,0,26,24,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,78,58,0,12,15,12,1,1,0,-4,0,4,60000000,0.014583,pre-covid
Joe Colborne,F,TOR,2012-13,22,Entry-Level,875000,L,0,0,0,0,-1,5,0.010000000000000009,0.020000000000000018,0,-0.8,-3,-1,-1,1,-3,-1,-1,1,0,0,0,2736,2597,0,88,4,4,0,0,0,0,0,0,11,10,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,14,13,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,60000000,0.014583,pre-covid
Jordan Eberle,F,EDM,2012-13,22,Entry-Level,875000,R,3,6,0,0,-4,48,0.17000000000000004,0.10000000000000003,0.12,0.04999999999999993,146,15,7,7,33,-1,-2,-2,0,81,15,54706,43481,509,8318,133,105,1,20,16,12,0,3,31,31,0,0,28,24,1,1,32,25,0,6,7,5,0,1,2,0,0,1,8,3,0,4,11,6,2,0,16,14,0,0,21,15,0,5,18,12,2,0,60000000,0.014583,pre-covid
Alex Killorn,F,T.B,2012-13,22,Entry-Level,875000,L,1,2,0,0,-6,38,0.030000000000000027,0,0.04000000000000001,-0.05999999999999994,-18,-4,6,2,-29,-5,3,2,-5,36,5,38347,30499,2581,4154,82,66,2,9,7,5,0,1,40,37,0,3,11,10,0,1,17,7,2,7,5,4,0,1,2,1,0,1,11,7,2,0,17,11,1,3,22,18,0,3,12,9,0,2,4,4,0,-2,60000000,0.014583,pre-covid
Jake Gardiner,D,TOR,2012-13,21,Entry-Level,875000,L,1,3,0,0,-3,12,0.15000000000000002,0.13,0.43,-0.020000000000000018,6,3,1,4,-2,1,0,3,0,9,2,14746,12324,181,1675,12,7,0,3,0,0,0,0,13,13,0,0,6,6,0,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,0,4,2,0,1,0,0,0,0,60000000,0.014583,pre-covid
Ian Cole,D,STL,2012-13,23,Entry-Level,875000,L,0,0,0,0,-4,15,0.020000000000000018,0.020000000000000018,-0.1,-0.5800000000000001,17,-4,-3,-5,19,-4,-3,-5,0,-1,0,15971,14651,213,188,10,8,0,0,0,0,0,0,6,6,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,1,1,1,0,0,-4,-2,-2,0,60000000,0.014583,pre-covid
Patrick Wiercioch,D,OTT,2012-13,21,Entry-Level,875000,L,3,7,0,0,9,42,0.14,0.06999999999999995,0.03,0.050000000000000044,152,22,13,8,61,8,5,1,0,79,14,39548,31810,174,5422,81,44,0,31,5,1,0,3,28,20,0,4,1,1,0,0,18,16,0,1,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,29,26,0,0,14,7,0,7,-14,-3,0,-4,60000000,0.014583,pre-covid
Cory Conacher,F,OTT,2012-13,22,Entry-Level,871250,L,2,3,0,0,1,47,0.06000000000000005,0,-0.09,0.020000000000000018,63,7,1,-3,30,4,1,-2,-1,40,4,39406,32809,83,5544,67,61,0,5,11,9,0,1,39,38,0,1,10,9,0,1,20,13,0,6,7,6,0,1,2,2,0,0,4,3,0,1,11,8,0,0,9,8,0,0,18,15,0,3,28,26,0,-2,60000000,0.014521,pre-covid
Emerson Etem,F,ANA,2012-13,19,Entry-Level,870000,L,0,0,0,2,11,38,-0.04999999999999999,-0.03999999999999998,0.10999999999999999,0.15000000000000002,-41,2,-7,-4,-27,4,0,-1,-2,2,0,26133,23149,2129,336,48,44,4,0,3,3,0,0,43,42,1,0,11,9,2,0,5,5,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,3,0,0,20,17,0,0,7,5,2,0,4,2,0,0,60000000,0.0145,pre-covid
Jarred Tinordi,D,MTL,2012-13,20,Entry-Level,870000,L,0,0,0,0,2,8,0.06999999999999995,0.07000000000000006,0,0,22,5,0,1,26,5,0,1,0,0,0,5622,5171,451,0,5,5,0,0,0,0,0,0,14,13,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,2,2,0,0,0,0,0,0,60000000,0.0145,pre-covid
Brayden Schenn,F,PHI,2012-13,20,Entry-Level,870000,L,2,8,0,0,-8,47,0.08000000000000002,0.010000000000000009,-0.14,0.050000000000000044,66,5,22,4,-11,-5,14,3,0,75,12,43792,35664,146,6632,79,58,0,18,8,6,0,2,109,106,0,3,19,17,0,2,11,10,0,1,12,8,0,4,5,4,0,1,206,183,0,13,247,216,4,2,22,21,0,0,18,8,0,8,10,10,0,-2,60000000,0.0145,pre-covid
Zack Kassian,F,VAN,2012-13,21,Entry-Level,870000,R,2,1,0,0,-8,39,-0.010000000000000009,-0.050000000000000044,0,-0.020000000000000018,-51,-3,2,3,-67,-7,2,0,0,19,4,31544,28169,0,3213,49,41,0,7,7,5,0,2,70,69,0,1,10,9,0,1,20,19,0,1,10,7,0,3,6,4,0,2,6,6,0,0,8,4,0,0,4,4,0,0,4,3,0,1,0,0,0,0,60000000,0.0145,pre-covid
Quinton Howden,F,FLA,2012-13,20,Entry-Level,870000,L,0,0,0,0,-11,18,0.08000000000000007,0.07000000000000006,-0.09,0.13,6,-11,-4,-4,12,-9,-1,-3,0,0,0,11292,11067,125,37,22,22,0,0,0,0,0,0,21,21,0,0,9,9,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,2,0,0,6,6,0,0,0,0,0,0,8,8,0,0,60000000,0.0145,pre-covid
Ryan Johansen,F,CBJ,2012-13,19,Entry-Level,870000,R,0,1,0,0,-7,40,0.04999999999999999,-0.02999999999999997,-0.15,0.030000000000000027,-3,-1,8,4,-69,-8,-1,0,0,59,5,38602,32025,308,5180,84,64,0,14,5,5,0,0,42,41,0,1,15,14,0,1,6,4,0,2,6,5,0,1,3,3,0,0,272,216,4,32,257,207,18,4,14,14,0,0,7,5,0,1,4,4,0,-2,60000000,0.0145,pre-covid
Nazem Kadri,F,TOR,2012-13,21,Entry-Level,870000,L,5,3,0,0,20,48,0.09000000000000002,0.03999999999999998,-0.009999999999999995,-0.040000000000000036,6,25,17,11,-50,18,6,7,0,52,9,46230,38249,429,5803,107,81,0,19,18,11,0,4,62,56,0,2,23,21,0,1,30,27,0,3,20,6,0,9,9,3,0,4,250,229,1,13,315,281,8,2,22,19,0,1,26,23,0,3,60,48,2,2,60000000,0.0145,pre-covid
Peter Holland,F,ANA,2012-13,21,Entry-Level,870000,L,1,0,0,0,4,21,0.050000000000000044,0,-0.3,0.10999999999999999,-1,5,1,3,-22,4,-1,3,0,22,1,14603,13412,34,836,26,20,0,6,3,2,0,1,17,17,0,0,7,7,0,0,8,8,0,0,1,1,0,0,0,0,0,0,89,85,0,3,114,111,1,0,8,8,0,0,2,2,0,0,-2,-2,0,0,60000000,0.0145,pre-covid
Jared Cowen,D,OTT,2012-13,21,Entry-Level,870000,L,0,0,0,0,-5,7,-0.07999999999999996,-0.020000000000000018,-0.09000000000000001,-0.10000000000000009,3,0,2,-2,10,1,4,-1,-1,2,0,8521,6846,754,589,8,7,0,0,1,1,0,0,26,22,3,1,4,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,0,0,0,0,2,2,0,0,60000000,0.0145,pre-covid
Chris Thorburn,F,WPG,2012-13,29,Standard (1-way),866667,R,0,0,0,0,-5,42,-0.040000000000000036,0,-0.09999999999999999,-0.94,-12,-7,2,-2,-3,-5,4,0,-2,0,0,15936,15126,693,89,13,12,1,0,2,2,0,0,65,64,1,0,3,3,0,0,1,1,0,0,2,2,0,0,1,1,0,0,20,18,2,0,26,23,0,0,19,16,0,0,2,2,0,0,-11,-11,0,0,60000000,0.014444,pre-covid
Alex Chiasson,F,DAL,2012-13,21,Entry-Level,866667,R,1,0,0,0,3,7,0.04999999999999999,-0.020000000000000018,0,0.06999999999999995,-3,4,-4,0,-14,3,-5,0,0,11,1,5914,5230,0,659,13,10,0,3,6,5,0,1,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,13,12,0,0,2,2,0,0,1,1,0,0,0,0,0,0,60000000,0.014444,pre-covid
Jakob Silfverberg,F,OTT,2012-13,21,Entry-Level,863333,R,3,1,1,0,8,48,0.010000000000000009,-0.010000000000000009,0.09,-0.040000000000000036,52,13,16,8,27,7,7,3,-1,46,5,46739,36875,3085,4749,134,109,5,14,10,7,1,2,38,34,1,3,20,18,2,0,23,16,1,6,20,14,1,4,6,4,1,1,5,4,1,0,8,5,1,1,13,10,0,1,9,8,0,1,4,4,0,0,60000000,0.014389,pre-covid
Chris Brown,F,ARI,2012-13,21,Entry-Level,853333,R,0,0,0,0,0,5,0.030000000000000027,-0.06000000000000005,0,0.020000000000000018,-1,0,0,0,-4,0,0,0,0,3,0,2291,1818,0,473,6,5,0,1,0,0,0,0,6,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,60000000,0.014222,pre-covid
Shawn Matthias,F,FLA,2012-13,24,Standard (1-way),851625,L,2,1,1,0,-8,48,-0.010000000000000009,-0.010000000000000009,-0.020000000000000004,0.040000000000000036,-44,-5,-16,-5,-43,-9,-6,-5,-1,38,6,43747,37311,2962,2521,106,87,4,10,14,10,1,2,66,60,3,1,16,15,1,0,4,4,0,0,6,4,0,1,3,1,0,1,153,132,7,12,194,172,7,7,21,17,0,3,7,5,0,1,-6,-4,0,-2,60000000,0.014194,pre-covid
Andy Miele,F,ARI,2012-13,24,Standard (2-way),850500,L,0,0,0,0,1,1,0.13,0.21999999999999997,0,0,1,1,0,0,1,1,0,0,0,0,0,542,542,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,60000000,0.014175,pre-covid
Darcy Hordichuk,F,EDM,2012-13,31,Standard (1-way),850000,L,0,0,0,0,-1,4,-0.19999999999999998,-0.23,0,0,-4,-1,0,0,-4,-1,0,0,0,0,0,488,488,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,60000000,0.014167,pre-covid
David Desharnais,F,MTL,2012-13,25,Standard (1-way),850000,L,2,5,0,0,-1,48,0.12,0.06999999999999995,0.03999999999999998,-0.020000000000000018,204,13,30,16,110,2,11,8,-1,85,11,47423,37221,414,7671,66,54,0,7,10,8,0,1,26,20,0,3,23,20,0,1,15,10,0,4,15,9,0,3,6,4,0,1,382,275,3,82,382,289,37,8,18,17,0,0,18,13,0,3,4,4,2,-4,60000000,0.014167,pre-covid
Yannick Weber,D,MTL,2012-13,23,Standard (1-way),850000,R,0,1,0,0,-1,6,0.010000000000000009,-0.030000000000000027,-0.09,-0.04999999999999993,6,-1,0,2,2,-1,-1,1,-2,7,2,4950,4077,113,605,3,2,0,1,0,0,0,0,3,3,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,1,0,1,4,4,0,0,60000000,0.014167,pre-covid
Jeremy Welsh,F,CAR,2012-13,24,Standard (2-way),850000,L,0,0,0,0,1,5,-0.010000000000000009,-0.010000000000000009,0,0,0,1,0,0,0,1,0,0,0,0,0,1753,1753,0,0,4,4,0,0,0,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60000000,0.014167,pre-covid
Leo Komarov,F,TOR,2012-13,25,Entry-Level,850000,L,0,0,0,0,-1,42,-0.040000000000000036,0.020000000000000018,0.09,-0.41000000000000003,-91,-7,-3,4,-41,-1,2,5,-7,2,1,35118,29936,4349,329,51,47,4,0,4,4,0,0,176,166,7,0,16,12,4,0,15,12,2,1,6,6,0,0,1,1,0,0,29,25,4,0,28,23,0,2,24,19,0,0,5,5,0,0,12,10,-2,0,60000000,0.014167,pre-covid
Stefan Elliott,D,COL,2012-13,21,Entry-Level,843333,R,0,1,0,0,-3,18,0.09000000000000002,0.030000000000000027,0.009999999999999995,0.06000000000000005,32,-2,4,3,14,-5,2,3,-1,16,2,18905,16717,255,1674,35,27,0,5,1,0,0,0,10,9,0,0,8,7,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,0,1,3,2,0,1,-2,-2,0,0,60000000,0.014056,pre-covid
Stefan Matteau,F,N.J,2012-13,18,Entry-Level,842500,L,0,0,0,0,-1,17,-0.050000000000000044,-0.050000000000000044,-0.1,-0.91,4,-1,2,1,4,-1,2,1,0,0,0,9371,9334,2,17,22,22,0,0,1,1,0,0,25,25,0,0,5,5,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,2,2,0,0,-2,-2,0,0,60000000,0.014042,pre-covid
